id,season,home_id,away_id
401332019,2021,2829,2120
401327979,2021,302,3101
401309853,2021,12,2464
401309854,2021,252,9
401287906,2021,2439,66
401309855,2021,26,278
401310705,2021,62,23
401282208,2021,2026,276
401328626,2021,2029,2016
401282204,2021,2429,2393
401282638,2021,258,154
401344143,2021,108,225
401282637,2021,183,2335
401310707,2021,278,2439
401282817,2021,213,222
401331762,2021,2205,2858
401282206,2021,2117,2229
401328157,2021,2523,47
401328249,2021,43,172
401332011,2021,2316,2911
401282645,2021,259,257
401329635,2021,2842,2105
401344440,2021,2022,2060
401328304,2021,2598,2450
401328587,2021,2916,2377
401334821,2021,2166,301
401282644,2021,221,160
401301010,2021,218,2681
401287910,2021,2628,2567
401282805,2021,77,195
401287911,2021,251,2641
401282792,2021,135,189
401282707,2021,275,87
401308834,2021,349,193
401282086,2021,103,142
401282085,2021,344,99
401282088,2021,238,61
401328608,2021,2224,2815
401329212,2021,2974,2315
401329386,2021,2249,112335
401329434,2021,587,2707
401310706,2021,328,68
401282642,2021,2390,2115
401328018,2021,2304,2676
401328715,2021,308,2825
401328171,2021,395,2804
401327956,2021,2339,2551
401330257,2021,2830,112334
401344330,2021,163,56
401332052,2021,2184,2355
401328528,2021,2181,2674
401328507,2021,2168,2506
401328499,2021,2900,2086
401328487,2021,2405,107
401328471,2021,2142,2329
401328338,2021,282,2571
401328239,2021,171,46
401286301,2021,324,113
401328925,2021,2441,2583
401328938,2021,2392,125
401328969,2021,2886,128
401328993,2021,2560,2698
401329010,2021,101784,2822
401329040,2021,2817,389
401329174,2021,3066,2587
401329182,2021,2559,2071
401329193,2021,367,2134
401329203,2021,2385,2291
401329709,2021,2292,2477
401332025,2021,2017,2128
401334761,2021,2148,341
401334769,2021,2882,2986
401334775,2021,455,2699
401332329,2021,2839,2444
401327927,2021,2736,2207
401328567,2021,2678,2747
401328263,2021,159,2529
401309554,2021,2711,23
401309555,2021,2050,2649
401329445,2021,2876,196
401328289,2021,2169,2771
401329468,2021,2687,137
401328184,2021,2210,2729
401329343,2021,2118,2438
401328555,2021,231,2382
401309557,2021,2199,326
401309556,2021,2459,311
401328414,2021,2635,2197
401329377,2021,138,2122
401309861,2021,254,265
401328725,2021,2222,110254
401329026,2021,2069,2001
401329060,2021,559,2851
401329144,2021,132,2043
401328494,2021,200,199
401328709,2021,2838,2654
401329087,2021,2310,490
401329338,2021,2714,2237
401329407,2021,2403,2231
401329307,2021,11,2123
401327990,2021,2198,2046
401328058,2021,304,16
401328030,2021,149,13
401328667,2021,2296,2170
401328562,2021,2535,2193
401328429,2021,2546,2634
401328329,2021,79,2287
401328076,2021,2458,2464
401328270,2021,322,219
401310709,2021,21,119
401287907,2021,239,66
401282643,2021,152,228
401286190,2021,41,2751
401282765,2021,120,2309
401282213,2021,235,2636
401282716,2021,2509,356
401282756,2021,2294,36
401282640,2021,52,97
401282775,2021,130,164
401282082,2021,8,245
401328683,2021,2273,2402
401282083,2021,2,2247
401327917,2021,2940,2075
401329421,2021,210,223
401327998,2021,55,2630
401328146,2021,2447,2453
401282639,2021,150,2305
401328227,2021,2619,2230
401301011,2021,202,2032
401346619,2021,2010,2657
401328663,2021,2504,2755
401327969,2021,2110,2534
401328066,2021,2502,147
401328126,2021,2241,2717
401328617,2021,2011,2065
401329662,2021,209,2188
401301007,2021,151,2127
401328514,2021,2368,2803
401347706,2021,284,2038
401328387,2021,2754,2710
401328152,2021,2448,2428
401282209,2021,295,2084
401329120,2021,2019,2232
401329271,2021,611,215
401329139,2021,2206,2323
401309858,2021,24,26
401328698,2021,437,2586
401329653,2021,2331,2369
401329333,2021,613,2570
401328947,2021,2542,60
401328978,2021,131,129
401309610,2021,290,309
401282210,2021,242,2640
401327963,2021,2220,330
401282205,2021,2348,249
401333439,2021,2617,124179
401328025,2021,2627,2424
401328006,2021,2320,2000
401333047,2021,134,2844
401331755,2021,2336,122666
401329494,2021,568,2364
401329094,2021,2120,2025
401329080,2021,2013,2805
401329071,2021,425,2894
401328961,2021,2396,2119
401328467,2021,2927,319
401328399,2021,2271,2568
401328391,2021,2264,2888
401328347,2021,2823,2191
401328279,2021,2033,2028
401282087,2021,2579,96
401282784,2021,127,158
401287909,2021,197,2306
401301008,2021,248,2426
401282084,2021,57,2633
401282081,2021,333,2572
401287908,2021,201,277
401282811,2021,194,2006
401282641,2021,59,153
401328040,2021,253,331
401328100,2021,2692,302
401329397,2021,90,2214
401329463,2021,2703,110243
401282207,2021,2005,2226
401282211,2021,2655,5
401329321,2021,2704,2146
401329002,2021,2401,2695
401329107,2021,2395,2201
401329154,2021,2658,2837
401328354,2021,2623,233
401282214,2021,98,84
401309611,2021,2433,2653
401310708,2021,166,62
401282212,2021,2638,167
401329050,2021,2829,2848
401309857,2021,264,25
401301009,2021,252,58
401309860,2021,30,204
401309862,2021,9,38
401309859,2021,2483,12
401328674,2021,2400,2582
401328716,2021,2682,308
401328635,2021,2504,2029
401282646,2021,2390,258
401328264,2021,219,159
401347703,2021,2583,2022
401301012,2021,202,248
401282759,2021,120,2294
401309912,2021,328,252
401329435,2021,2128,587
401329427,2021,210,209
401329359,2021,2974,2559
401328926,2021,2487,2441
401282093,2021,142,2633
401339819,2021,2329,43
401328500,2021,2086,2181
401328298,2021,2415,2598
401328212,2021,227,2619
401282649,2021,59,221
401282219,2021,356,2429
401282090,2021,61,8
401309561,2021,2084,2711
401282776,2021,275,130
401282650,2021,153,150
401282793,2021,2509,135
401301015,2021,218,235
401286302,2021,113,2649
401287915,2021,2628,251
401329233,2021,2315,2188
401328472,2021,46,2142
401282651,2021,154,97
401329134,2021,2119,2019
401329654,2021,2369,2444
401334758,2021,2316,2477
401329041,2021,2817,134
401329387,2021,2699,2249
401328588,2021,2377,2545
401329326,2021,2771,2184
401332301,2021,47,2529
401334781,2021,112334,2038
401334770,2021,341,2882
401328948,2021,2310,2542
401328019,2021,2676,2551
401328454,2021,2888,2823
401328726,2021,2392,110254
401328127,2021,2405,2241
401328153,2021,2448,2523
401328515,2021,2674,2368
401337825,2021,56,2166
401328770,2021,2886,2222
401328240,2021,163,171
401328324,2021,2569,2065
401328537,2021,236,2717
401328488,2021,107,108
401329114,2021,2657,2805
401328133,2021,2261,2450
401328185,2021,257,2210
401328330,2021,2287,2623
401328508,2021,2413,2168
401341492,2021,101784,2355
401334776,2021,112335,455
401334762,2021,2986,2148
401329644,2021,122666,2105
401329636,2021,2842,2331
401329398,2021,2214,2687
401329322,2021,2146,2714
401329308,2021,2424,2123
401329298,2021,2237,2069
401329204,2021,2291,367
401329183,2021,223,2071
401329145,2021,2894,2043
401329123,2021,60,2206
401329088,2021,490,2232
401329061,2021,2844,2851
401328939,2021,129,125
401328699,2021,2586,2292
401328684,2021,2825,2402
401328280,2021,200,2033
401327918,2021,2075,2304
401328547,2021,2643,2678
401309612,2021,2247,2026
401309867,2021,38,30
401328460,2021,2635,2546
401309558,2021,2459,2199
401282708,2021,87,2132
401309614,2021,324,2433
401327928,2021,2207,2940
401328361,2021,155,2449
401327991,2021,2198,2627
401328161,2021,48,399
401327999,2021,338,55
401328312,2021,2028,2927
401328348,2021,2191,2568
401328392,2021,319,2264
401328664,2021,2755,2010
401328067,2021,147,2458
401328339,2021,233,282
401329175,2021,2364,3066
401334789,2021,2858,2385
401332326,2021,132,568
401329475,2021,437,2224
401329458,2021,2403,90
401329378,2021,2122,2876
401329344,2021,196,2118
401329140,2021,2323,2637
401329072,2021,425,559
401329027,2021,2001,613
401329011,2021,2822,2401
401328400,2021,199,2271
401287913,2021,2306,201
401309562,2021,2309,189
401282648,2021,52,183
401330258,2021,2830,2060
401301014,2021,151,2655
401309864,2021,24,2483
401301013,2021,2426,2116
401309560,2021,2006,195
401287916,2021,277,2641
401282813,2021,164,194
401308835,2021,193,2117
401310711,2021,68,2440
401328194,2021,160,256
401282094,2021,2579,2653
401328250,2021,2083,172
401282089,2021,333,145
401328574,2021,2193,2747
401282215,2021,2226,2229
401335300,2021,322,2230
401328059,2021,2464,304
401339816,2021,2803,225
401332321,2021,301,2900
401328577,2021,2447,2277
401328385,2021,2710,79
401328319,2021,2400,2428
401328970,2021,128,131
401329686,2021,389,2587
401329482,2021,2838,2273
401329314,2021,2570,11
401329272,2021,611,2205
401309613,2021,290,2032
401301016,2021,2567,58
401329051,2021,2848,2704
401309559,2021,2050,349
401328021,2021,2617,2534
401328373,2021,2460,2754
401328290,2021,2681,2169
401328415,2021,93,2197
401309863,2021,25,265
401282220,2021,152,2348
401329194,2021,215,2134
401331750,2021,351,2839
401329003,2021,2698,2695
401327964,2021,330,395
401328260,2021,2804,2736
401282222,2021,2636,2439
401282091,2021,96,57
401328618,2021,50,2011
401328563,2021,2382,2535
401282218,2021,242,2572
401310710,2021,167,2005
401327970,2021,2000,2110
401282095,2021,245,344
401332026,2021,2707,2017
401329469,2021,137,138
401329155,2021,2837,124110
401329095,2021,2025,2703
401329017,2021,2170,110242
401328982,2021,2673,2560
401328962,2021,2396,2013
401328609,2021,2654,2815
401327957,2021,2220,2339
401287914,2021,197,239
401287912,2021,66,2305
401328601,2021,2466,2916
401328110,2021,2453,2097
401327980,2021,2571,3101
401282216,2021,2393,276
401282221,2021,5,2335
401282223,2021,127,98
401282096,2021,238,41
401282800,2021,158,77
401282729,2021,213,84
401282647,2021,228,103
401330247,2021,2201,124179
401328406,2021,2046,2634
401329408,2021,2231,2438
401309615,2021,6,309
401328092,2021,253,2502
401328031,2021,13,2692
401309865,2021,204,264
401282092,2021,99,2
401329108,2021,2120,2395
401282217,2021,2638,295
401328050,2021,302,70
401309866,2021,26,9
401310713,2021,23,166
401328041,2021,331,149
401310712,2021,62,278
401301017,2021,2655,248
401309616,2021,2032,324
401329500,2021,196,2122
401282224,2021,2229,2429
401301018,2021,2132,218
401347913,2021,2038,2583
401328299,2021,47,2415
401309868,2021,9,24
401328516,2021,2368,56
401332293,2021,2184,2803
401282788,2021,164,127
401282102,2021,2633,2579
401328501,2021,2086,301
401328186,2021,311,2210
401328727,2021,110254,128
401329353,2021,2385,611
401329436,2021,587,341
401329637,2021,2842,2444
401334771,2021,2882,112335
401334790,2021,367,2858
401347695,2021,2022,284
401282769,2021,194,120
401282098,2021,57,238
401309566,2021,189,2006
401309564,2021,2649,2459
401287917,2021,239,277
401287918,2021,251,201
401282100,2021,145,8
401335301,2021,322,2083
401282652,2021,150,59
401328473,2021,225,2142
401329388,2021,2249,2128
401327958,2021,2676,2339
401332051,2021,2405,163
401329645,2021,2107,2105
401329367,2021,2559,223
401329360,2021,209,2974
401329693,2021,2331,2839
401327919,2021,2804,2075
401329176,2021,3066,132
401328994,2021,2560,2695
401328927,2021,2441,2830
401328104,2021,2304,2736
401332311,2021,2230,2681
401332307,2021,2598,112358
401331751,2021,2336,351
401328086,2021,2551,2220
401328340,2021,282,2710
401328177,2021,227,48
401328147,2021,2448,2453
401344441,2021,2060,2487
401334763,2021,2148,2699
401332386,2021,124180,124110
401328522,2021,2506,2413
401328241,2021,2115,171
401328251,2021,108,172
401328271,2021,219,2329
401328509,2021,2181,2168
401328594,2021,2447,2545
401328556,2021,2747,231
401328172,2021,2940,395
401328538,2021,2678,236
401329655,2021,2369,122666
401334777,2021,455,2707
401328265,2021,159,43
401282226,2021,276,295
401329327,2021,2529,2771
401328610,2021,2815,2825
401328685,2021,2402,2654
401329081,2021,2013,2206
401329115,2021,2805,2019
401329121,2021,2232,2119
401329141,2021,2310,2323
401329146,2021,2043,389
401329184,2021,2071,2315
401329195,2021,2134,2291
401329339,2021,613,2237
401329345,2021,2118,2214
401329409,2021,2687,2231
401329414,2021,2205,215
401329495,2021,2364,2844
401332016,2021,2273,2682
401332027,2021,2986,2017
401328291,2021,2169,2355
401328195,2021,256,222
401328134,2021,2261,338
401328529,2021,2900,2674
401328368,2021,2449,2460
401328355,2021,2754,2623
401328320,2021,2428,2635
401329428,2021,2188,210
401329511,2021,138,90
401329299,2021,2069,2146
401329062,2021,2851,425
401329470,2021,2438,137
401329446,2021,2876,2403
401328281,2021,2033,319
401328349,2021,2271,2191
401329309,2021,2123,2570
401328393,2021,2264,200
401330264,2021,2714,2424
401329476,2021,437,2838
401329128,2021,559,134
401328533,2021,2927,2888
401329021,2021,2401,2698
401329042,2021,568,2817
401328042,2021,2458,331
401327981,2021,149,3101
401328668,2021,2010,2296
401328627,2021,2016,2755
401328619,2021,2011,2029
401328421,2021,2630,93
401282653,2021,97,258
401328380,2021,2571,79
401328362,2021,233,155
401328121,2021,2523,2127
401328060,2021,304,302
401328007,2021,2534,2320
401328571,2021,2717,2382
401282654,2021,153,52
401282225,2021,5,2226
401301021,2021,2426,2567
401282655,2021,183,154
401309913,2021,252,68
401308836,2021,2199,193
401309567,2021,195,2117
401310715,2021,36,23
401282718,2021,356,275
401328162,2021,2729,399
401282229,2021,2335,2393
401282097,2021,2,61
401328495,2021,2568,199
401286191,2021,113,41
401309563,2021,2711,2050
401332012,2021,2224,2316
401328700,2021,2911,2586
401282101,2021,142,249
401328000,2021,55,2617
401282758,2021,2294,213
401328032,2021,147,13
401328228,2021,119,2619
401309869,2021,265,204
401328407,2021,2046,2546
401328642,2021,2065,2400
401329052,2021,2848,2120
401328548,2021,2193,2643
401328691,2021,2582,2640
401328963,2021,2396,490
401328051,2021,70,2502
401328979,2021,2837,129
401328313,2021,2823,2028
401328325,2021,50,2569
401328956,2021,131,2392
401329505,2021,2587,2894
401328111,2021,2241,2097
401301019,2021,2116,151
401328949,2021,2542,101784
401327992,2021,2198,2000
401328652,2021,2292,2816
401327929,2021,330,2207
401309619,2021,326,6
401328578,2021,2277,2466
401328940,2021,125,2886
401328717,2021,308,2477
401309617,2021,2653,290
401328983,2021,2673,2170
401329012,2021,2822,110242
401330254,2021,110243,124179
401287919,2021,2641,2628
401282228,2021,98,2636
401282227,2021,2572,2638
401310714,2021,2005,2751
401309565,2021,2309,2084
401282099,2021,96,99
401282778,2021,158,130
401282656,2021,259,87
401329028,2021,11,2001
401282103,2021,245,333
401329096,2021,2704,2025
401309618,2021,2433,2247
401329464,2021,2703,2201
401329109,2021,2395,2658
401329124,2021,2657,60
401309871,2021,30,254
401301020,2021,202,235
401310716,2021,21,167
401328096,2021,16,253
401309870,2021,12,26
401310717,2021,2440,166
401309620,2021,309,2026
401328554,2021,200,2927
401309621,2021,6,290
401301022,2021,235,2426
401282657,2021,183,228
401328252,2021,172,2142
401282231,2021,249,276
401328068,2021,2692,147
401310723,2021,23,21
401309872,2021,2483,25
401282108,2021,142,245
401328728,2021,110254,131
401328928,2021,2022,2441
401328957,2021,128,2392
401286192,2021,41,43
401282104,2021,8,2
401282106,2021,99,57
401309571,2021,2084,195
401282731,2021,84,127
401301024,2021,58,202
401301023,2021,2132,2116
401328200,2021,311,2729
401282807,2021,77,164
401332308,2021,2803,2598
401329422,2021,223,2188
401331763,2021,2205,2385
401287924,2021,251,197
401282796,2021,135,158
401332013,2021,2477,2224
401334764,2021,2128,2148
401328595,2021,2916,2447
401328510,2021,2168,2368
401329328,2021,112358,2771
401344144,2021,225,163
401282660,2021,258,150
401332322,2021,56,2900
401335302,2021,108,322
401327920,2021,2075,330
401327930,2021,2339,2207
401328020,2021,2804,2676
401328112,2021,2097,2405
401328207,2021,160,159
401328381,2021,2710,2571
401328643,2021,2065,2504
401332302,2021,2529,2115
401328218,2021,2940,2551
401328718,2021,2838,308
401328995,2021,2560,2401
401329135,2021,2119,2657
401329205,2021,215,2291
401329389,2021,2017,2249
401329437,2021,587,455
401329477,2021,2273,437
401329496,2021,389,2364
401329646,2021,2105,2331
401330259,2021,284,2830
401332380,2021,2206,2310
401337472,2021,2699,2986
401336485,2021,2230,2083
401334759,2021,2682,2316
401334782,2021,2487,112334
401329177,2021,134,3066
401328539,2021,236,2193
401328480,2021,107,46
401328242,2021,171,219
401328173,2021,2736,395
401328564,2021,2747,2535
401329638,2021,2839,2842
401328984,2021,2695,2673
401329185,2021,2071,209
401329147,2021,2844,2043
401329129,2021,2894,559
401329122,2021,60,2232
401329082,2021,490,2013
401329063,2021,2851,2587
401329043,2021,132,2817
401328975,2021,129,2886
401328196,2021,257,256
401328701,2021,2586,2654
401328686,2021,2402,2911
401328087,2021,2220,2304
401328659,2021,2010,50
401328305,2021,2450,2355
401329399,2021,2214,2438
401329315,2021,2237,11
401309568,2021,2199,2050
401329361,2021,210,2974
401344442,2021,2583,2060
401335304,2021,341,112335
401329512,2021,2687,138
401329447,2021,90,2876
401329323,2021,2146,613
401308837,2021,193,2006
401328043,2021,331,70
401328363,2021,79,155
401328665,2021,2755,2640
401328636,2021,2029,2582
401328430,2021,2634,2635
401328502,2021,2413,2086
401328416,2021,2197,2630
401328422,2021,2546,93
401309622,2021,326,2653
401328341,2021,2623,282
401328620,2021,2296,2011
401328071,2021,149,16
401328282,2021,2568,2033
401348541,2021,124390,2829
401329334,2021,2424,2570
401329300,2021,2714,2069
401329029,2021,2001,2123
401329013,2021,2170,2822
401328331,2021,2287,2449
401328964,2021,2323,2396
401328314,2021,2028,2888
401328394,2021,2271,2264
401328455,2021,199,2823
401328950,2021,2542,2805
401328178,2021,2619,48
401287920,2021,239,252
401282232,2021,295,98
401282661,2021,259,221
401282234,2021,2572,5
401328300,2021,2569,2415
401309572,2021,2711,2309
401309569,2021,2117,2649
401309875,2021,38,12
401282105,2021,61,96
401309570,2021,2459,189
401328163,2021,399,222
401310721,2021,2751,278
401282659,2021,153,2390
401282760,2021,2294,2509
401282109,2021,2579,238
401328568,2021,2382,2678
401328213,2021,119,227
401332387,2021,101784,124180
401328653,2021,2825,2816
401328077,2021,2464,253
401287921,2021,2305,2641
401328008,2021,2000,2320
401329354,2021,611,367
401329656,2021,2336,2369
401328628,2021,2400,2016
401328589,2021,2466,2377
401329036,2021,110242,2698
401329471,2021,137,196
401332316,2021,301,2181
401328579,2021,2545,2277
401328374,2021,2460,233
401328140,2021,338,2448
401329346,2021,2403,2118
401329156,2021,2837,2703
401327971,2021,2110,2198
401331760,2021,2444,2107
401328061,2021,2502,304
401329234,2021,2315,2559
401328611,2021,2292,2815
401331752,2021,122666,351
401334772,2021,2707,2882
401282233,2021,2636,242
401328122,2021,2127,2261
401328549,2021,231,2643
401329073,2021,425,568
401329097,2021,2025,110243
401337369,2021,2166,2506
401328148,2021,2453,2523
401328350,2021,2191,319
401328771,2021,125,2222
401310719,2021,167,36
401286296,2021,2433,2335
401282107,2021,344,333
401310720,2021,2439,328
401282110,2021,2633,145
401309873,2021,265,24
401287922,2021,2306,66
401287923,2021,201,2628
401282658,2021,103,152
401330251,2021,2658,124179
401282826,2021,275,349
401328081,2021,302,2458
401329380,2021,2231,2122
401329453,2021,2201,2704
401309874,2021,264,26
401310718,2021,68,2005
401282230,2021,2638,2348
401327982,2021,3101,2627
401309876,2021,254,9
401310722,2021,2440,62
401309623,2021,2026,324
401309624,2021,2032,309
401301025,2021,2567,2655
401282235,2021,2429,2226
401310729,2021,2439,23
401328243,2021,159,171
401282239,2021,41,2393
401301026,2021,2116,235
401310725,2021,328,36
401309877,2021,12,264
401329362,2021,2974,223
401329197,2021,2134,611
401301027,2021,2426,2132
401331764,2021,367,2205
401282662,2021,349,154
401332014,2021,2224,2273
401329690,2021,568,389
401341489,2021,2477,2682
401329639,2021,2842,351
401329483,2021,2316,2838
401329415,2021,2385,215
401309577,2021,2117,2459
401282663,2021,52,113
401333440,2021,2115,112358
401332312,2021,2681,2803
401332294,2021,2529,2184
401328517,2021,2368,2413
401328272,2021,43,219
401309574,2021,189,2199
401282779,2021,130,77
401282717,2021,213,356
401282112,2021,8,2029
401287926,2021,2305,201
401287928,2021,2641,2306
401282668,2021,259,183
401334765,2021,2148,2707
401334783,2021,112334,2583
401328164,2021,399,311
401328187,2021,2210,160
401328253,2021,172,225
401328301,2021,2415,2428
401328306,2021,47,2450
401332028,2021,455,2017
401328342,2021,282,2754
401309576,2021,195,2309
401347696,2021,2038,2022
401329657,2021,2369,2107
401341942,2021,2986,341
401335305,2021,112335,2699
401328511,2021,2674,2168
401328503,2021,2086,2166
401328540,2021,2535,236
401328590,2021,2377,2916
401332317,2021,2181,56
401334822,2021,2506,301
401336487,2021,2230,2329
401344316,2021,163,108
401328729,2021,2886,110254
401328719,2021,308,437
401328261,2021,2736,2940
401328105,2021,2551,2304
401328088,2021,395,2220
401327921,2021,2676,2075
401328772,2021,2392,2222
401328941,2021,128,125
401328965,2021,2310,2396
401329044,2021,2817,559
401328929,2021,284,2441
401329368,2021,2559,210
401329074,2021,3066,425
401328481,2021,2083,46
401329186,2021,2188,2071
401329390,2021,2249,587
401327931,2021,2207,2804
401328128,2021,2241,2523
401329694,2021,2331,2336
401329501,2021,196,138
401329465,2021,2703,2658
401328550,2021,2643,2717
401328292,2021,2169,2569
401328332,2021,233,2287
401328135,2021,2261,2448
401330260,2021,2830,2487
401332384,2021,2839,122666
401329710,2021,2825,2292
401328644,2021,2296,2065
401328557,2021,231,2193
401334773,2021,2882,2128
401327959,2021,330,2339
401328534,2021,2888,2568
401328612,2021,2815,2586
401328654,2021,2816,2402
401328951,2021,2013,2542
401329206,2021,2291,2858
401329136,2021,2206,2119
401329142,2021,2657,2323
401329235,2021,209,2315
401329310,2021,2123,2237
401329089,2021,490,60
401329064,2021,2894,2851
401309625,2021,2247,326
401329352,2021,613,2714
401329148,2021,2364,2043
401329116,2021,2232,2805
401329347,2021,2118,2231
401328461,2021,2635,2355
401328980,2021,129,131
401328465,2021,2630,2546
401328417,2021,2197,2634
401328408,2021,93,2046
401328375,2021,2571,2460
401328364,2021,155,2710
401328179,2021,48,256
401328123,2021,2453,2127
401328062,2021,147,304
401328001,2021,2534,55
401329400,2021,2214,2403
401329381,2021,2122,2687
401329316,2021,11,2146
401329301,2021,2069,2424
401328985,2021,2401,2673
401328710,2021,2654,2911
401328351,2021,2927,2191
401328283,2021,2033,2271
401282821,2021,2509,275
401333046,2021,134,132
401282238,2021,5,242
401328356,2021,2449,2623
401282113,2021,145,99
401282767,2021,135,120
401328214,2021,222,227
401328223,2021,2619,257
401328232,2021,2729,119
401309881,2021,265,252
401309878,2021,25,38
401282666,2021,221,228
401287925,2021,66,197
401310726,2021,2751,167
401309879,2021,26,2483
401308838,2021,2050,193
401309575,2021,2006,2084
401309573,2021,2649,2711
401282664,2021,97,103
401301028,2021,248,151
401282240,2021,249,2335
401328660,2021,2400,50
401282115,2021,238,344
401329647,2021,2444,2105
401329030,2021,2570,2001
401341493,2021,101784,2019
401328315,2021,2264,2028
401328044,2021,331,2692
401328113,2021,2097,338
401328602,2021,2466,2545
401329472,2021,137,90
401329004,2021,2695,2170
401328474,2021,107,2142
401329687,2021,2587,2844
401329014,2021,2698,2822
401328575,2021,2382,2747
401328026,2021,2627,2395
401328680,2021,2582,2504
401282236,2021,2229,98
401330248,2021,110243,2201
401329157,2021,2704,2837
401329098,2021,2025,2829
401328468,2021,319,199
401282237,2021,2348,2636
401282111,2021,333,2633
401327972,2021,2320,2110
401328580,2021,2277,2447
401310727,2021,278,2440
401310724,2021,2005,21
401309626,2021,2433,6
401301029,2021,58,218
401282730,2021,84,194
401287927,2021,2628,277
401309880,2021,204,254
401282665,2021,2390,152
401282667,2021,258,59
401282709,2021,87,30
401282114,2021,245,2579
401328052,2021,70,149
401328033,2021,13,302
401328082,2021,253,2458
401328629,2021,2640,2016
401327983,2021,3101,2617
401328078,2021,16,2464
401329053,2021,2120,2848
401310728,2021,62,166
401334778,2021,2128,455
401301033,2021,151,58
401309627,2021,324,2653
401328254,2021,172,163
401301030,2021,202,2426
401310734,2021,2440,2439
401287929,2021,239,251
401328489,2021,2329,107
401328266,2021,108,159
401328244,2021,43,171
401328136,2021,2523,2261
401309631,2021,309,326
401328730,2021,110254,129
401329005,2021,2822,2695
401329198,2021,2134,2385
401329416,2021,367,215
401329438,2021,587,2986
401332015,2021,2682,2224
401334766,2021,112335,2148
401334774,2021,2699,2882
401347699,2021,2487,284
401286297,2021,2335,113
401309578,2021,2084,189
401301032,2021,2655,2132
401282719,2021,356,164
401301031,2021,218,2116
401282671,2021,59,259
401282763,2021,275,2294
401282777,2021,127,130
401282674,2021,221,2390
401282726,2021,120,84
401328482,2021,46,322
401328114,2021,2127,2097
401328129,2021,338,2241
401328154,2021,2448,2405
401328201,2021,227,311
401328208,2021,160,257
401328219,2021,2551,2736
401328711,2021,2654,2825
401328720,2021,308,2273
401328235,2021,222,2729
401328930,2021,2441,2038
401328933,2021,2222,128
401328273,2021,219,225
401328106,2021,2304,395
401327932,2021,2207,2676
401328475,2021,2142,2083
401327984,2021,48,3101
401327922,2021,2339,2075
401329045,2021,2817,425
401332029,2021,2017,341
401328596,2021,2447,2466
401329329,2021,2771,2115
401329137,2021,2119,2323
401332313,2021,112358,2681
401337370,2021,2506,56
401334784,2021,2060,112334
401348194,2021,101784,2444
401329391,2021,2707,2249
401329691,2021,389,2844
401330261,2021,2830,2022
401331761,2021,2107,2839
401328504,2021,2168,2086
401329369,2021,2188,2559
401328541,2021,236,231
401328572,2021,2747,2717
401328565,2021,2678,2535
401327993,2021,2198,2320
401328072,2021,149,253
401282246,2021,242,249
401327973,2021,55,2110
401329382,2021,90,2122
401329335,2021,2237,2570
401329311,2021,2146,2123
401328165,2021,119,399
401329401,2021,2231,2214
401329207,2021,2291,2205
401329187,2021,2071,2974
401328188,2021,256,2210
401329090,2021,2805,490
401328293,2021,2169,47
401328302,2021,2450,2415
401329065,2021,2043,2851
401328321,2021,2428,2569
401328382,2021,2754,2571
401328418,2021,2546,2197
401328518,2021,2900,2368
401328523,2021,2413,2166
401328551,2021,2643,2382
401287933,2021,277,66
401329083,2021,60,2013
401327965,2021,330,2804
401328089,2021,2220,2940
401328613,2021,2911,2815
401328655,2021,2586,2816
401328687,2021,2402,2292
401328952,2021,2232,2542
401332388,2021,122666,124180
401332381,2021,2657,2310
401332327,2021,568,134
401329688,2021,132,2587
401329502,2021,2687,196
401329497,2021,2364,2894
401329236,2021,2315,210
401328469,2021,2568,319
401282119,2021,238,142
401332295,2021,2184,2598
401328637,2021,2640,2029
401328409,2021,2630,2046
401328357,2021,2623,155
401328083,2021,2458,16
401328063,2021,304,2692
401329648,2021,2105,2369
401329489,2021,138,2438
401329478,2021,437,2316
401329459,2021,2403,137
401329348,2021,2876,2118
401329317,2021,2714,11
401329302,2021,2069,613
401329130,2021,559,3066
401329031,2021,2424,2001
401329022,2021,2401,110242
401328997,2021,2170,2560
401328942,2021,125,2392
401328401,2021,2271,200
401328395,2021,2823,2264
401328352,2021,2191,2888
401328316,2021,199,2028
401309885,2021,9,265
401310731,2021,328,62
401287930,2021,2306,2628
401282242,2021,276,2229
401282670,2021,228,52
401309884,2021,2483,38
401282117,2021,57,61
401282244,2021,295,2348
401328343,2021,2449,282
401328621,2021,2010,2011
401282795,2021,77,135
401282245,2021,2393,2572
401282801,2021,158,2509
401287931,2021,201,2641
401282675,2021,183,103
401309628,2021,2026,2433
401328581,2021,2916,2277
401328661,2021,50,2755
401328669,2021,2400,2296
401310732,2021,23,2751
401329355,2021,2858,611
401329423,2021,209,223
401329484,2021,2838,2477
401329640,2021,2336,2842
401328053,2021,70,2464
401328333,2021,2710,2287
401328530,2021,301,2674
401282676,2021,154,150
401329054,2021,2848,2829
401282241,2021,98,2429
401329158,2021,2837,110243
401309629,2021,6,2032
401328034,2021,2502,13
401328705,2021,2617,2000
401328376,2021,2460,79
401309630,2021,290,2247
401282243,2021,2226,2638
401328423,2021,2634,93
401328976,2021,131,2886
401328966,2021,2206,2396
401329695,2021,351,2331
401328284,2021,2927,2033
401328986,2021,2673,2698
401309882,2021,25,204
401310730,2021,36,68
401282116,2021,2,145
401282118,2021,344,96
401309886,2021,30,12
401328591,2021,2545,2377
401287932,2021,197,2305
