team,stat_name,stat_value,season
San Diego State,totalYards,4210,2022
Marshall,fourthDowns,21,2022
UNLV,passAttempts,361,2022
Pittsburgh,rushingAttempts,522,2022
Ohio,fumblesLost,8,2022
Texas State,interceptionTDs,2,2022
Oklahoma State,interceptions,18,2022
Marshall,tacklesForLoss,82,2022
BYU,firstDowns,285,2022
Purdue,firstDowns,322,2022
Washington,passingTDs,32,2022
Iowa,tacklesForLoss,79,2022
Arizona State,interceptionTDs,1,2022
Georgia Southern,thirdDownConversions,90,2022
Louisiana Monroe,kickReturnTDs,0,2022
Kent State,passCompletions,194,2022
Hawai'i,passingTDs,13,2022
North Carolina,puntReturnYards,213,2022
Arizona,rushingAttempts,352,2022
East Carolina,passCompletions,323,2022
Washington State,passAttempts,499,2022
Tennessee,puntReturns,20,2022
UT San Antonio,thirdDowns,187,2022
New Mexico State,puntReturnTDs,0,2022
USC,puntReturnYards,93,2022
Florida International,sacks,21,2022
Washington State,penaltyYards,592,2022
Virginia Tech,penaltyYards,637,2022
Ohio,netPassingYards,3893,2022
New Mexico,firstDowns,157,2022
Marshall,puntReturnTDs,1,2022
East Carolina,possessionTime,24332,2022
Toledo,fourthDowns,27,2022
Air Force,possessionTime,28361,2022
Georgia Tech,tacklesForLoss,76,2022
Kent State,kickReturnTDs,0,2022
Iowa State,passesIntercepted,7,2022
Troy,penaltyYards,699,2022
New Mexico State,passingTDs,18,2022
West Virginia,passingTDs,20,2022
Notre Dame,puntReturns,29,2022
LSU,fumblesRecovered,19,2022
Oklahoma,penaltyYards,652,2022
Eastern Michigan,fumblesRecovered,7,2022
Appalachian State,passesIntercepted,7,2022
Ole Miss,passAttempts,386,2022
Missouri,interceptions,9,2022
Arizona State,rushingTDs,21,2022
California,penalties,63,2022
South Alabama,puntReturnYards,228,2022
Northwestern,penalties,55,2022
Northern Illinois,fumblesLost,2,2022
Wisconsin,tacklesForLoss,81,2022
Texas A&M,possessionTime,20049,2022
UCF,netPassingYards,3377,2022
Kent State,interceptions,8,2022
SMU,totalYards,6147,2022
Kansas,passesIntercepted,12,2022
Auburn,puntReturnYards,170,2022
Eastern Michigan,penalties,103,2022
South Carolina,rushingYards,1555,2022
Kent State,turnovers,13,2022
Louisiana Tech,passesIntercepted,11,2022
Oregon,passCompletions,308,2022
Oklahoma State,puntReturnTDs,1,2022
Kansas State,passesIntercepted,16,2022
Northern Illinois,fourthDowns,21,2022
Tulane,passingTDs,30,2022
Michigan State,rushingAttempts,361,2022
Bowling Green,totalYards,4345,2022
UNLV,interceptionTDs,2,2022
UT San Antonio,passingTDs,34,2022
South Carolina,passCompletions,281,2022
Ohio State,kickReturnYards,330,2022
Colorado,thirdDowns,164,2022
Louisville,kickReturnTDs,1,2022
San José State,puntReturnTDs,0,2022
Stanford,passesIntercepted,6,2022
Oklahoma State,fumblesLost,5,2022
New Mexico State,puntReturns,24,2022
Miami,netPassingYards,2879,2022
Charlotte,passCompletions,257,2022
Oregon State,interceptionTDs,2,2022
Michigan,games,14,2022
Virginia,tacklesForLoss,51,2022
Kent State,thirdDownConversions,72,2022
Georgia State,interceptionTDs,1,2022
Louisville,rushingYards,2613,2022
Indiana,fumblesRecovered,7,2022
UCLA,passesIntercepted,11,2022
Kansas,kickReturnYards,410,2022
San José State,interceptionYards,87,2022
Oregon State,interceptions,13,2022
Tulane,turnovers,16,2022
Purdue,rushingAttempts,467,2022
Marshall,fumblesRecovered,40,2022
Miami (OH),penalties,71,2022
Buffalo,interceptions,8,2022
UCF,interceptionTDs,0,2022
Toledo,turnovers,26,2022
Virginia Tech,puntReturns,25,2022
Florida Atlantic,games,12,2022
Akron,thirdDowns,155,2022
Charlotte,passingTDs,27,2022
Northwestern,possessionTime,20900,2022
Stanford,thirdDowns,164,2022
Arizona State,turnovers,18,2022
California,passingTDs,23,2022
Virginia,penaltyYards,622,2022
UCF,firstDowns,339,2022
Virginia Tech,passCompletions,203,2022
Michigan,interceptionTDs,1,2022
Connecticut,kickReturnYards,597,2022
UTEP,fumblesRecovered,18,2022
UAB,kickReturnYards,556,2022
Mississippi State,penalties,82,2022
New Mexico,interceptions,9,2022
Ohio,passCompletions,302,2022
West Virginia,interceptionYards,76,2022
NC State,fumblesLost,8,2022
North Carolina,interceptions,7,2022
UMass,kickReturns,34,2022
Missouri,kickReturns,14,2022
East Carolina,puntReturnYards,134,2022
Connecticut,firstDowns,210,2022
SMU,puntReturns,15,2022
Colorado,puntReturnYards,177,2022
Florida International,puntReturnYards,31,2022
Buffalo,netPassingYards,2795,2022
Georgia Tech,puntReturnTDs,0,2022
Akron,firstDowns,254,2022
USC,fourthDowns,22,2022
Kentucky,sacks,19,2022
Memphis,kickReturns,29,2022
Nebraska,passCompletions,205,2022
Oklahoma,fumblesLost,7,2022
Air Force,puntReturnTDs,0,2022
Wyoming,turnovers,15,2022
West Virginia,netPassingYards,2720,2022
Buffalo,fourthDowns,31,2022
Indiana,kickReturnYards,721,2022
Utah State,kickReturns,31,2022
Virginia,fumblesRecovered,12,2022
Alabama,passingTDs,37,2022
Ole Miss,interceptionYards,34,2022
Fresno State,netPassingYards,3774,2022
UCF,kickReturnTDs,0,2022
Northern Illinois,passAttempts,328,2022
South Alabama,puntReturns,24,2022
Utah State,passCompletions,230,2022
Wisconsin,interceptionYards,241,2022
Duke,interceptions,6,2022
Tennessee,kickReturnTDs,0,2022
Houston,rushingYards,1847,2022
UMass,tacklesForLoss,73,2022
Iowa State,fumblesRecovered,14,2022
Clemson,interceptions,10,2022
Florida,rushingYards,2603,2022
Rutgers,passCompletions,168,2022
Air Force,fumblesRecovered,8,2022
Buffalo,kickReturnYards,594,2022
Texas Tech,totalYards,6000,2022
Oklahoma,totalYards,6169,2022
Louisiana Tech,tacklesForLoss,55,2022
BYU,interceptionTDs,3,2022
Kentucky,fumblesLost,6,2022
Wyoming,games,13,2022
Texas Tech,possessionTime,23388,2022
Oregon,turnovers,12,2022
Arizona,totalYards,5549,2022
Utah State,fourthDowns,34,2022
Maryland,puntReturnTDs,0,2022
Appalachian State,puntReturnYards,78,2022
Florida Atlantic,sacks,19,2022
NC State,rushingTDs,8,2022
Connecticut,tacklesForLoss,54,2022
Middle Tennessee,puntReturnTDs,2,2022
Georgia State,passCompletions,173,2022
NC State,kickReturns,19,2022
Toledo,interceptionTDs,2,2022
Vanderbilt,kickReturns,24,2022
South Carolina,kickReturnTDs,1,2022
Purdue,kickReturns,28,2022
Houston,turnovers,19,2022
East Carolina,passesIntercepted,10,2022
Texas,netPassingYards,3138,2022
BYU,fourthDownConversions,8,2022
Syracuse,passAttempts,370,2022
Kansas,interceptionYards,208,2022
Vanderbilt,fumblesRecovered,16,2022
West Virginia,possessionTime,22559,2022
Bowling Green,thirdDowns,188,2022
Florida International,kickReturns,36,2022
Louisiana Monroe,penaltyYards,537,2022
Missouri,fourthDownConversions,9,2022
Washington State,totalYards,4681,2022
Louisville,thirdDowns,177,2022
Missouri,puntReturns,13,2022
Florida,fumblesLost,5,2022
Florida Atlantic,fumblesLost,8,2022
North Texas,thirdDowns,189,2022
Minnesota,passCompletions,172,2022
Baylor,kickReturns,35,2022
North Carolina,penalties,86,2022
Miami (OH),kickReturns,18,2022
UCLA,passAttempts,419,2022
Western Kentucky,puntReturnYards,135,2022
Tulane,kickReturnYards,723,2022
Iowa State,passAttempts,479,2022
Northwestern,rushingAttempts,469,2022
UMass,netPassingYards,1403,2022
Mississippi State,possessionTime,23380,2022
Western Michigan,penaltyYards,755,2022
Southern Mississippi,fourthDownConversions,12,2022
Tennessee,puntReturnYards,331,2022
Louisiana Monroe,turnovers,15,2022
UTEP,passCompletions,203,2022
Colorado,fumblesLost,12,2022
Georgia State,possessionTime,20784,2022
BYU,kickReturnTDs,0,2022
UAB,rushingYards,3056,2022
Toledo,puntReturnYards,252,2022
Nebraska,interceptionTDs,0,2022
Miami,penaltyYards,715,2022
Rice,totalYards,4865,2022
UMass,interceptions,14,2022
Coastal Carolina,netPassingYards,3200,2022
Air Force,kickReturns,5,2022
Baylor,penaltyYards,533,2022
Missouri,thirdDowns,193,2022
Colorado,passCompletions,179,2022
Western Michigan,fourthDownConversions,13,2022
Boston College,netPassingYards,2965,2022
New Mexico State,passesIntercepted,7,2022
Memphis,thirdDowns,194,2022
Kent State,sacks,26,2022
Kent State,firstDowns,274,2022
Western Kentucky,fumblesLost,10,2022
Washington State,rushingTDs,17,2022
Coastal Carolina,thirdDowns,173,2022
Michigan,penaltyYards,448,2022
Clemson,interceptionYards,153,2022
UMass,passesIntercepted,9,2022
Oregon,interceptionYards,207,2022
Indiana,passAttempts,482,2022
Pittsburgh,rushingTDs,30,2022
Louisiana Tech,thirdDowns,177,2022
Temple,kickReturnTDs,0,2022
Liberty,passesIntercepted,14,2022
Fresno State,possessionTime,26266,2022
Pittsburgh,penalties,96,2022
Western Michigan,puntReturns,10,2022
Ohio State,passingTDs,42,2022
Akron,netPassingYards,3124,2022
Tulsa,fumblesLost,8,2022
LSU,interceptions,7,2022
NC State,penaltyYards,752,2022
Toledo,possessionTime,24795,2022
Kansas State,rushingYards,2916,2022
Nevada,turnovers,17,2022
UNLV,interceptions,7,2022
Northwestern,rushingYards,1501,2022
Washington,tacklesForLoss,71,2022
Arkansas State,kickReturnTDs,1,2022
Maryland,interceptionYards,61,2022
Liberty,sacks,41,2022
Air Force,interceptions,2,2022
Louisiana Tech,passCompletions,254,2022
Ohio State,games,13,2022
Northwestern,passAttempts,417,2022
Illinois,fumblesRecovered,9,2022
Wisconsin,fumblesRecovered,4,2022
Ole Miss,netPassingYards,3118,2022
Miami (OH),thirdDowns,185,2022
Nevada,puntReturnYards,103,2022
Wake Forest,fourthDowns,30,2022
California,puntReturnTDs,0,2022
Southern Mississippi,thirdDowns,177,2022
UNLV,passingTDs,15,2022
Utah,totalYards,6537,2022
SMU,kickReturnYards,362,2022
Oklahoma State,passAttempts,524,2022
Cincinnati,fourthDownConversions,13,2022
South Alabama,interceptionYards,114,2022
Louisiana Monroe,kickReturnYards,511,2022
Coastal Carolina,fourthDownConversions,12,2022
Oklahoma,firstDowns,309,2022
Liberty,kickReturnYards,810,2022
Georgia State,interceptionYards,114,2022
Baylor,thirdDowns,179,2022
Cincinnati,thirdDowns,181,2022
Ball State,turnovers,21,2022
Notre Dame,penalties,60,2022
Army,fumblesLost,8,2022
Wisconsin,puntReturnTDs,0,2022
North Carolina,firstDowns,344,2022
California,interceptionYards,127,2022
Baylor,passingTDs,19,2022
Louisville,penaltyYards,858,2022
Ohio,kickReturnYards,1115,2022
Duke,fumblesLost,4,2022
Iowa,passCompletions,192,2022
Temple,rushingTDs,11,2022
Old Dominion,totalYards,4074,2022
Maryland,possessionTime,24262,2022
Michigan State,fourthDownConversions,12,2022
Georgia Tech,interceptions,9,2022
Virginia,passCompletions,185,2022
Georgia,rushingTDs,39,2022
Nebraska,kickReturnTDs,0,2022
Nevada,totalYards,3654,2022
Southern Mississippi,netPassingYards,2698,2022
Louisville,interceptionYards,214,2022
Penn State,thirdDownConversions,68,2022
Fresno State,thirdDownConversions,81,2022
Notre Dame,fourthDownConversions,7,2022
Akron,rushingTDs,15,2022
Arkansas,passingTDs,26,2022
Iowa,fumblesLost,10,2022
Boston College,interceptionYards,87,2022
Washington,rushingAttempts,402,2022
New Mexico,fumblesLost,5,2022
Notre Dame,tacklesForLoss,78,2022
Northwestern,netPassingYards,2524,2022
North Texas,interceptionYards,149,2022
Wisconsin,passCompletions,188,2022
Coastal Carolina,kickReturns,31,2022
Oklahoma State,firstDowns,289,2022
Kentucky,puntReturnYards,114,2022
Miami (OH),netPassingYards,2152,2022
San José State,kickReturns,23,2022
New Mexico,fourthDownConversions,4,2022
Louisiana Monroe,puntReturnYards,29,2022
TCU,passesIntercepted,16,2022
New Mexico State,tacklesForLoss,71,2022
Middle Tennessee,kickReturns,16,2022
Texas Tech,passAttempts,570,2022
Arizona State,fumblesLost,8,2022
Northwestern,fumblesLost,13,2022
Minnesota,puntReturnTDs,0,2022
Navy,kickReturns,24,2022
Western Kentucky,puntReturns,16,2022
Houston,interceptionYards,222,2022
Kentucky,rushingTDs,9,2022
Iowa State,possessionTime,23128,2022
Nevada,firstDowns,203,2022
North Carolina,netPassingYards,4330,2022
Ohio,passingTDs,28,2022
Mississippi State,passAttempts,634,2022
Wake Forest,rushingYards,1711,2022
Troy,kickReturns,19,2022
Tulane,totalYards,6181,2022
UCLA,netPassingYards,3447,2022
Western Michigan,puntReturnYards,47,2022
Kansas,penaltyYards,605,2022
Air Force,fumblesLost,11,2022
Duke,netPassingYards,3010,2022
Memphis,passAttempts,455,2022
Michigan,rushingTDs,41,2022
UAB,possessionTime,24904,2022
Louisiana,tacklesForLoss,59,2022
UT San Antonio,kickReturnYards,423,2022
Georgia,interceptions,7,2022
Minnesota,tacklesForLoss,43,2022
UTEP,puntReturnYards,100,2022
New Mexico,passCompletions,138,2022
Liberty,kickReturns,39,2022
Alabama,fumblesRecovered,9,2022
Florida State,fourthDowns,23,2022
UTEP,passesIntercepted,5,2022
Temple,interceptionYards,136,2022
Appalachian State,puntReturnTDs,0,2022
South Carolina,rushingAttempts,410,2022
Ball State,possessionTime,20158,2022
Clemson,rushingYards,2497,2022
Texas State,rushingTDs,9,2022
Syracuse,possessionTime,22022,2022
Rutgers,interceptionYards,65,2022
Louisville,passesIntercepted,15,2022
Auburn,fumblesRecovered,12,2022
Georgia Tech,passAttempts,381,2022
North Texas,rushingTDs,24,2022
Nevada,netPassingYards,2227,2022
Colorado,possessionTime,19718,2022
Rice,interceptions,20,2022
NC State,puntReturnTDs,1,2022
Wisconsin,thirdDownConversions,68,2022
Kansas State,fourthDowns,29,2022
Texas,firstDowns,296,2022
Coastal Carolina,sacks,34,2022
UNLV,puntReturnTDs,0,2022
Louisiana Monroe,games,12,2022
BYU,rushingYards,2293,2022
UT San Antonio,puntReturns,14,2022
Pittsburgh,fumblesLost,9,2022
Kansas,passAttempts,371,2022
Marshall,fourthDownConversions,6,2022
Kent State,passAttempts,349,2022
New Mexico State,thirdDowns,164,2022
South Carolina,possessionTime,22366,2022
Louisiana Monroe,passingTDs,16,2022
Miami (OH),puntReturns,24,2022
Texas A&M,fourthDownConversions,4,2022
Akron,interceptions,10,2022
Western Kentucky,interceptions,12,2022
Alabama,kickReturnTDs,0,2022
Navy,firstDowns,211,2022
Connecticut,interceptionTDs,0,2022
Temple,fourthDowns,33,2022
Boise State,turnovers,17,2022
Northwestern,fourthDownConversions,19,2022
Northwestern,games,12,2022
Georgia Tech,interceptionTDs,1,2022
UCF,fourthDowns,30,2022
Oregon,penalties,88,2022
Michigan,tacklesForLoss,68,2022
Wyoming,interceptionYards,54,2022
Oklahoma,fourthDowns,27,2022
Arkansas,fourthDowns,20,2022
Tulsa,thirdDowns,169,2022
Texas State,rushingYards,1236,2022
Florida International,penaltyYards,635,2022
James Madison,fumblesLost,10,2022
Southern Mississippi,puntReturnTDs,0,2022
Kansas,rushingTDs,29,2022
Utah State,rushingAttempts,549,2022
Old Dominion,interceptions,7,2022
Northern Illinois,sacks,29,2022
Houston,rushingAttempts,401,2022
Rutgers,fumblesLost,6,2022
Washington,games,13,2022
UMass,fourthDowns,27,2022
UT San Antonio,penaltyYards,876,2022
LSU,sacks,27,2022
Toledo,games,14,2022
UT San Antonio,fourthDownConversions,13,2022
Maryland,kickReturns,37,2022
Liberty,puntReturns,18,2022
Purdue,turnovers,23,2022
Minnesota,thirdDowns,168,2022
Utah State,interceptionYards,90,2022
West Virginia,penaltyYards,636,2022
South Florida,games,12,2022
Wisconsin,passingTDs,21,2022
Iowa,passesIntercepted,15,2022
South Florida,penalties,55,2022
Iowa State,thirdDowns,191,2022
Texas State,kickReturnYards,434,2022
Washington,fourthDowns,29,2022
Miami (OH),kickReturnTDs,0,2022
Oregon,fumblesRecovered,10,2022
UCF,rushingAttempts,615,2022
Ohio State,penalties,73,2022
Washington State,sacks,30,2022
West Virginia,fourthDowns,32,2022
UAB,puntReturnYards,126,2022
Houston,rushingTDs,17,2022
Miami (OH),passesIntercepted,11,2022
UCF,sacks,21,2022
Oklahoma State,turnovers,23,2022
USC,puntReturnTDs,0,2022
Ohio,rushingTDs,23,2022
Wisconsin,puntReturnYards,132,2022
Texas A&M,sacks,19,2022
Wisconsin,thirdDowns,169,2022
Oklahoma State,fourthDownConversions,5,2022
Old Dominion,thirdDownConversions,47,2022
Michigan,puntReturnTDs,1,2022
Air Force,passesIntercepted,9,2022
Ohio,kickReturnTDs,1,2022
Northern Illinois,interceptionTDs,1,2022
Louisiana,turnovers,17,2022
Fresno State,puntReturnTDs,2,2022
Notre Dame,sacks,37,2022
Nevada,rushingTDs,19,2022
South Carolina,fumblesRecovered,11,2022
USC,tacklesForLoss,77,2022
Southern Mississippi,rushingAttempts,476,2022
Virginia Tech,fumblesLost,6,2022
Connecticut,puntReturns,16,2022
Iowa,rushingTDs,12,2022
Washington,thirdDownConversions,104,2022
Notre Dame,fourthDowns,16,2022
Louisiana,games,13,2022
UAB,passingTDs,15,2022
Pittsburgh,passCompletions,223,2022
Louisiana Tech,rushingAttempts,400,2022
Northern Illinois,totalYards,4477,2022
Marshall,kickReturns,20,2022
East Carolina,kickReturns,33,2022
Ohio State,puntReturnTDs,0,2022
Florida International,fumblesLost,4,2022
Florida,firstDowns,260,2022
Utah,rushingAttempts,560,2022
Auburn,passAttempts,308,2022
Tulane,passAttempts,379,2022
BYU,tacklesForLoss,48,2022
North Texas,fumblesLost,6,2022
Wyoming,passAttempts,304,2022
Arkansas State,tacklesForLoss,77,2022
South Alabama,kickReturns,27,2022
BYU,kickReturnYards,450,2022
Oklahoma State,totalYards,5267,2022
Michigan State,passCompletions,258,2022
Louisville,passCompletions,218,2022
South Alabama,penaltyYards,915,2022
Notre Dame,passAttempts,338,2022
SMU,rushingTDs,26,2022
Ohio State,penaltyYards,624,2022
Cincinnati,passesIntercepted,11,2022
Texas,rushingAttempts,470,2022
Illinois,sacks,27,2022
Louisiana,interceptions,9,2022
Mississippi State,totalYards,5106,2022
Arizona State,kickReturnYards,757,2022
SMU,possessionTime,21608,2022
Boise State,sacks,29,2022
Tennessee,tacklesForLoss,91,2022
Kansas,fourthDowns,19,2022
Nebraska,puntReturnYards,77,2022
Buffalo,kickReturnTDs,0,2022
Charlotte,kickReturns,44,2022
Nevada,kickReturns,33,2022
Buffalo,thirdDownConversions,81,2022
Colorado,puntReturnTDs,1,2022
Boston College,rushingAttempts,363,2022
Texas,fumblesLost,7,2022
Oregon,rushingAttempts,508,2022
Baylor,fourthDowns,47,2022
Ball State,passCompletions,287,2022
South Florida,passAttempts,326,2022
Alabama,totalYards,6204,2022
Tulsa,kickReturns,19,2022
Notre Dame,interceptionTDs,2,2022
Appalachian State,rushingYards,2459,2022
Michigan,puntReturnYards,281,2022
Washington State,kickReturnTDs,0,2022
Louisiana Monroe,possessionTime,21220,2022
Boise State,netPassingYards,2649,2022
James Madison,kickReturnTDs,0,2022
Florida Atlantic,firstDowns,264,2022
Stanford,totalYards,4339,2022
Tennessee,rushingTDs,40,2022
Utah,fourthDownConversions,18,2022
Arkansas State,interceptions,5,2022
Temple,puntReturns,15,2022
South Florida,firstDowns,232,2022
Houston,games,13,2022
LSU,puntReturnYards,88,2022
Army,puntReturnTDs,3,2022
Florida,thirdDownConversions,68,2022
Texas State,rushingAttempts,383,2022
Penn State,passesIntercepted,14,2022
Louisiana Tech,rushingTDs,14,2022
Akron,puntReturnTDs,0,2022
East Carolina,interceptionYards,120,2022
South Carolina,passingTDs,23,2022
Vanderbilt,passCompletions,200,2022
Tulsa,interceptions,10,2022
USC,rushingTDs,30,2022
Nebraska,fumblesLost,6,2022
Purdue,rushingYards,1695,2022
Wake Forest,thirdDowns,185,2022
Louisville,possessionTime,23328,2022
Indiana,puntReturns,14,2022
TCU,sacks,30,2022
Utah State,games,13,2022
Connecticut,fumblesRecovered,17,2022
Buffalo,possessionTime,24404,2022
Marshall,kickReturnTDs,0,2022
Georgia Tech,puntReturnYards,84,2022
New Mexico State,kickReturnTDs,0,2022
San Diego State,fumblesRecovered,12,2022
Troy,passingTDs,20,2022
South Florida,puntReturns,12,2022
Arizona State,fumblesRecovered,1,2022
Northern Illinois,puntReturnYards,13,2022
Ohio,rushingAttempts,493,2022
South Alabama,totalYards,5515,2022
Charlotte,totalYards,4643,2022
Old Dominion,possessionTime,17374,2022
Clemson,penalties,76,2022
Stanford,fumblesLost,13,2022
Tulane,sacks,24,2022
Penn State,rushingTDs,28,2022
Penn State,rushingAttempts,489,2022
Auburn,passesIntercepted,6,2022
Northwestern,totalYards,4025,2022
Arkansas State,penalties,68,2022
Northern Illinois,puntReturns,6,2022
James Madison,games,11,2022
Tennessee,games,13,2022
Washington,fumblesLost,2,2022
Troy,possessionTime,25554,2022
Minnesota,rushingAttempts,582,2022
Maryland,totalYards,5220,2022
Oregon,thirdDowns,162,2022
Virginia,possessionTime,16502,2022
Tulane,penaltyYards,480,2022
Army,rushingYards,3467,2022
New Mexico,tacklesForLoss,62,2022
Utah,puntReturnYards,234,2022
Hawai'i,fourthDowns,34,2022
South Carolina,puntReturnYards,278,2022
Temple,sacks,38,2022
Akron,fumblesLost,12,2022
Kansas,totalYards,5693,2022
Kansas,puntReturnYards,15,2022
UT San Antonio,rushingYards,2458,2022
Nebraska,passingTDs,17,2022
South Carolina,penalties,88,2022
Missouri,puntReturnYards,147,2022
East Carolina,fumblesLost,2,2022
Rutgers,passesIntercepted,9,2022
Iowa,kickReturnYards,438,2022
Liberty,penalties,80,2022
Liberty,interceptionYards,88,2022
Ohio,thirdDownConversions,79,2022
Coastal Carolina,fumblesLost,13,2022
Northern Illinois,rushingYards,2285,2022
Washington,penalties,88,2022
Boise State,puntReturnTDs,1,2022
UAB,thirdDowns,165,2022
Iowa State,netPassingYards,3141,2022
Southern Mississippi,penalties,87,2022
East Carolina,rushingYards,2218,2022
Bowling Green,kickReturns,40,2022
Texas Tech,passCompletions,349,2022
USC,sacks,40,2022
Georgia Tech,interceptionYards,55,2022
Middle Tennessee,interceptionYards,246,2022
Duke,penaltyYards,652,2022
Liberty,interceptions,15,2022
Arizona State,passingTDs,18,2022
Ohio,fumblesRecovered,19,2022
Tulsa,kickReturnTDs,0,2022
Middle Tennessee,fumblesRecovered,16,2022
North Carolina,rushingTDs,24,2022
Mississippi State,fourthDownConversions,15,2022
South Florida,thirdDowns,151,2022
Penn State,fumblesLost,7,2022
UNLV,fumblesRecovered,10,2022
Middle Tennessee,interceptionTDs,4,2022
Florida State,interceptions,7,2022
Bowling Green,interceptionYards,142,2022
Wisconsin,kickReturnYards,635,2022
Oklahoma State,kickReturnTDs,1,2022
Michigan,turnovers,10,2022
Bowling Green,fumblesLost,12,2022
Rutgers,puntReturnTDs,1,2022
James Madison,turnovers,20,2022
SMU,fumblesLost,9,2022
Temple,tacklesForLoss,88,2022
Liberty,kickReturnTDs,1,2022
SMU,fourthDowns,37,2022
Ohio,penaltyYards,618,2022
Rice,interceptionYards,154,2022
Louisiana,kickReturns,25,2022
Rutgers,thirdDownConversions,49,2022
Texas,thirdDowns,165,2022
Illinois,puntReturnTDs,0,2022
Middle Tennessee,fourthDowns,36,2022
Nebraska,fourthDowns,7,2022
Western Michigan,kickReturnTDs,1,2022
Penn State,puntReturnYards,105,2022
Georgia Tech,sacks,28,2022
Florida State,kickReturns,17,2022
Alabama,interceptions,8,2022
Liberty,firstDowns,265,2022
North Carolina,possessionTime,25136,2022
Arkansas State,puntReturnTDs,0,2022
Wisconsin,rushingTDs,21,2022
Louisiana,thirdDownConversions,72,2022
UTEP,kickReturnTDs,0,2022
Utah,kickReturnYards,160,2022
Hawai'i,puntReturns,15,2022
Syracuse,kickReturnYards,502,2022
BYU,interceptions,7,2022
UMass,thirdDowns,194,2022
Georgia,fourthDownConversions,12,2022
Iowa,puntReturnYards,300,2022
Arkansas State,kickReturnYards,1106,2022
Boston College,thirdDownConversions,57,2022
Clemson,passesIntercepted,13,2022
Arkansas,penaltyYards,723,2022
Oregon State,sacks,21,2022
Wake Forest,interceptionTDs,2,2022
UMass,rushingAttempts,519,2022
Georgia Tech,rushingYards,1596,2022
Georgia Southern,interceptionYards,104,2022
Toledo,tacklesForLoss,77,2022
Eastern Michigan,fourthDowns,24,2022
Oklahoma State,passesIntercepted,13,2022
Oklahoma,thirdDownConversions,80,2022
Louisiana,kickReturnTDs,0,2022
Northwestern,puntReturns,8,2022
West Virginia,rushingTDs,24,2022
Houston,totalYards,5929,2022
Arkansas State,passCompletions,247,2022
Oklahoma,interceptionYards,131,2022
Nevada,penaltyYards,661,2022
Georgia Southern,penaltyYards,595,2022
Kentucky,firstDowns,229,2022
Minnesota,firstDowns,280,2022
North Texas,possessionTime,22978,2022
Troy,rushingYards,1626,2022
North Texas,interceptionTDs,1,2022
Nebraska,puntReturnTDs,1,2022
Ole Miss,interceptions,11,2022
Washington State,games,13,2022
San Diego State,interceptions,14,2022
Southern Mississippi,puntReturns,26,2022
South Carolina,kickReturns,23,2022
Louisiana Tech,kickReturnYards,745,2022
UCF,penaltyYards,649,2022
Nebraska,totalYards,4130,2022
New Mexico State,rushingAttempts,454,2022
Utah State,passingTDs,18,2022
Arkansas,turnovers,18,2022
Iowa,interceptionTDs,4,2022
Clemson,possessionTime,26214,2022
Texas State,passCompletions,274,2022
Texas Tech,puntReturnTDs,0,2022
Clemson,thirdDowns,211,2022
Arkansas,puntReturnTDs,1,2022
UNLV,totalYards,4227,2022
New Mexico,interceptionTDs,1,2022
Rutgers,rushingTDs,11,2022
Kentucky,interceptionYards,144,2022
Michigan State,thirdDowns,152,2022
Oklahoma State,thirdDownConversions,72,2022
Oregon State,passingTDs,16,2022
Maryland,games,13,2022
Florida International,rushingAttempts,355,2022
West Virginia,puntReturnTDs,0,2022
Wyoming,sacks,37,2022
Army,kickReturnTDs,0,2022
Washington State,penalties,70,2022
Ball State,thirdDownConversions,67,2022
Iowa State,interceptions,15,2022
Western Michigan,thirdDownConversions,58,2022
Middle Tennessee,tacklesForLoss,83,2022
Louisiana Tech,puntReturns,21,2022
Hawai'i,kickReturnYards,631,2022
Michigan State,interceptionYards,32,2022
East Carolina,puntReturnTDs,0,2022
Bowling Green,possessionTime,22628,2022
Texas,fourthDownConversions,12,2022
Air Force,fourthDownConversions,21,2022
Coastal Carolina,tacklesForLoss,79,2022
Georgia Southern,puntReturns,19,2022
Missouri,totalYards,4805,2022
North Carolina,interceptionTDs,0,2022
Buffalo,interceptionTDs,1,2022
Buffalo,rushingAttempts,512,2022
Ohio State,fourthDowns,17,2022
Liberty,games,13,2022
Vanderbilt,games,12,2022
Rice,thirdDownConversions,72,2022
Florida,turnovers,14,2022
Arizona,puntReturns,13,2022
Old Dominion,fourthDownConversions,8,2022
Boston College,tacklesForLoss,82,2022
Ohio,fourthDownConversions,6,2022
Texas A&M,passAttempts,391,2022
Notre Dame,penaltyYards,550,2022
Arizona State,interceptions,10,2022
Colorado,turnovers,22,2022
Arizona,turnovers,21,2022
New Mexico,passingTDs,3,2022
Utah,interceptionTDs,3,2022
Toledo,rushingAttempts,580,2022
Arizona State,firstDowns,254,2022
SMU,interceptionYards,113,2022
Notre Dame,firstDowns,281,2022
Army,passAttempts,104,2022
Connecticut,puntReturnTDs,0,2022
Miami,passCompletions,256,2022
Tennessee,rushingYards,2593,2022
Iowa State,firstDowns,245,2022
Florida State,kickReturnYards,389,2022
Arizona,puntReturnYards,93,2022
Georgia Tech,kickReturnTDs,0,2022
Miami (OH),passAttempts,337,2022
East Carolina,kickReturnTDs,1,2022
Florida Atlantic,kickReturnTDs,0,2022
LSU,tacklesForLoss,67,2022
Georgia State,passAttempts,297,2022
Alabama,penalties,103,2022
Purdue,sacks,27,2022
