id,first_name,last_name,position,team_id
2360,Garfield,Heard,,24
2361,Jeff,Cook,,24
2362,Joel,Kramer,,24
2363,Johnny,High,,24
2364,Mike,Bratz,,24
2365,Paul,Westphal,,24
2366,Truck,Robinson,,24
2367,Clifford,Ray,,10
2368,John,Coughran,,10
2369,John,Lucas,,10
2370,Jojo,White,,10
2371,Purvis,Short,,10
2372,Raymond,Townsend,,10
2373,Sonny,Parker,,10
2374,Thomas,Wilson,,10
2375,Tom,Abernethy,,10
2376,Bill,Robinzine,,26
2377,Billy,McKinney,,26
2378,Ernie,Grunfeld,,26
2379,Marlon,Redmond,,26
2380,Mike,Green,,26
2381,Otis,Birdsong,,26
2382,Phil,Ford,,26
2383,Reggie,King,,26
2384,Sam,Lacey,,26
2385,Scott,Wedman,,26
2386,Brian,Winters,,17
2387,Dave,Meyers,,17
2388,Harvey,Catchings,,17
2389,Junior,Bridgeman,,17
2390,Kent,Benson,,17
2391,Lloyd,Walton,,17
2392,Marques,Johnson,,17
2393,Quinn,Buckner,,17
2394,Richard,Washington,,17
2395,Alonzo,Bradley,,11
2396,Anthony,Roberts,,8
2397,Bo,Ellis,,8
2398,Bob,Wilkerson,,8
2399,Charlie,Scott,,8
2400,Dan,Issel,,8
2401,David,Thompson,,8
2402,Gary,Garland,,8
2403,George,McGinnis,,8
2404,John,Roche,,8
2405,Kim,Hughes,,8
2406,Austin,Carr,,6
2407,Walt,Frazier,,6
2408,Billy,Paultz,,27
2409,George,Gervin,,27
2410,Irv,Kiffin,,27
2411,James,Silas,,27
2412,Kevin,Restani,,27
2413,Larry,Kenon,,27
2414,Mark,Olberding,,27
2415,Mike,Evans,,27
2416,Mike,Gale,,27
2417,Paul,Griffin,,27
2418,Gus,Bailey,,30
2419,Phil,Chenier,,30
2420,Artis,Gilmore,,5
2421,Coby,Dietrick,,5
2422,Del,Beshore,,5
2423,Mark,Landsberger,,5
2424,Ollie,Johnson,,5
2425,Ricky,Sobers,,5
2426,Scott,May,,5
2427,Corky,Calhoun,,12
2428,Stan,Pietkiewicz,,13
2429,Dennis,Johnson,,21
2430,Fred,Brown,,21
2431,Gus,Williams,,21
2432,James,Bailey,,21
2433,John,Johnson,,21
2434,Lonnie,Shelton,,21
2435,Paul,Silas,,21
2436,Tom,LaGarde,,21
2437,Roger,Brown,,5
2438,Sammy,Smith,,5
2439,Tom,Boswell,,8
2440,Wally,Walker,,21
2441,Mike,Newlin,,3
2442,Tim,Bassett,,3
2443,Winford,Boynes,,3
2444,Bernard,Toone,,23
2445,Jim,Spanarkel,,23
2446,Gus,Gerard,,26
2447,Brad,Holland,,14
2448,Bob,Carrington,,13
2449,Dennis,Awtrey,,5
2450,Joey,Hassett,,12
2451,Foots,Walker,,6
2452,Dave,Twardzik,,25
2453,Wiley,Peck,,27
2454,John,Kuester,,12
2455,George,Johnson,,8
2456,Allen,Leavell,,11
2457,Clint,Richardson,,23
2458,Maurice,Lucas,,25
2459,Marty,Byrnes,,14
2460,Ollie,Mack,,14
2461,Bob,Elliott,,3
2462,Earl,Evans,,9
2463,John,Mengelt,,5
2464,Bob,Gross,,25
2465,Steve,Malovic,,30
2466,Andre,Wakefield,,29
2467,John,Brown,,29
2468,Terry,Crosby,,26
2469,Ron,Carter,,12
2470,John,Olive,,13
2471,Tom,Burleson,,26
2472,Mitch,Kupchak,,30
2473,Mack,Calvin,,29
2474,Len,Elmore,,26
2475,Glen,Gondrezick,,8
2476,Sam,Pellom,,1
2477,Earl,Monroe,,20
2478,Darnell,Hillman,,10
2479,Phil,Smith,,10
2480,Sylvester,Norris,,27
2481,Rick,Wilson,,1
2482,Jackie,Robinson,,9
2483,Al,Skinner,,23
2484,Bill,Walton,,13
2485,Butch,Lee,,6
2486,Marvin,Barnes,,13
2487,Phil,Jackson,,3
2488,Billyray,Bates,,25
2489,Marvin,Webster,,20
2490,Harry,Davis,,27
2491,Arvid,Kramer,,8
2492,Lawrence,Boston,,30
2493,Lynbert,Johnson,,10
2494,Ron,Behagen,,30
2495,Carl,Kilpatrick,,29
2496,Carl,Nicks,,8
2497,Cedrick,Hordges,,8
2498,Kenny,Higgs,,8
2499,Johnny,Moore,,27
2500,Reggie,Johnson,,27
2501,Kyle,Macy,,24
2502,Mike,Niles,,24
2503,Billy,Reid,,10
2504,Lorenzo,Romar,,10
2505,Rickey,Brown,,10
2506,Alan,Hardy,,14
2507,Darwin,Cook,,3
2508,Mike,O'Koren,,3
2509,Jerry,Sichting,,12
2510,Louis,Orr,,12
2511,Mike,Harper,,25
2512,Michael,Brooks,,13
2513,Calvin,Garrett,,11
2514,Keith,Herron,,9
2515,Tony,Fuller,,9
2516,Wayne,Robinson,,9
2517,Wes,Matthews,,30
2518,Charles,Whitney,,26
2519,Brett,Vroman,,29
2520,John,Duren,,29
2521,Craig,Shelton,,1
2522,Don,Collins,,1
2523,James,Wilkes,,5
2524,Sam,Worthen,,5
2525,Chad,Kinch,,6
2526,Walter,Jordan,,6
2527,Lowes,Moore,,3
2528,Darrell,Allums,,7
2529,Ralph,Drollinger,,7
2530,Reggie,Carter,,20
2531,Butch,Carter,,14
2532,Lee,Johnson,,11
2533,Kelvin,Ransey,,25
2534,Bill,Hanzlik,,21
2535,Dewayne,Scales,,20
2536,Art,Collins,,1
2537,Kenny,Natt,,12
2538,Wally,Rank,,13
2539,Monti,Davis,,23
2540,Carlos,Terry,,30
2541,Jamesearl,Ray,,8
2542,Ronnie,Lester,,5
2543,Tony,Price,,13
2544,Wayne,Kreklow,,2
2545,Andrew,Toney,,23
2546,Scott,Lloyd,,7
2547,Ron,Davis,,13
2548,Tony,Jackson,,14
2549,Dick,Miller,,12
2550,Myles,Patrick,,14
2551,Edgar,Jones,,3
2552,Michael,Wiley,,27
2553,Ron,Valentine,,8
2554,Jeff,Wilkins,,29
2555,John,Stroud,,11
2556,Norman,Black,,9
2557,David,Britton,,30
2558,Keith,McCord,,30
2559,Andre,McCarter,,30
2560,Lewis,Brown,,30
2561,Mel,Bennett,,29
2562,Frankie,Sanders,,26
2563,Jacky,Dorsey,,21
2564,Ed,Lawrence,,9
2565,Jeffrey,Crompton,,25
2566,Clarence,Kea,,7
2567,Bill,Mayfield,,10
2568,Peter,Verhoeven,,25
2569,Franklin,Edwards,,23
2570,Mickey,Dillard,,6
2571,Roger,Burkman,,5
2572,Joe,Cooper,,3
2573,Ray,Tolbert,,3
2574,Charles,Bradley,,2
2575,Tracy,Jackson,,2
2576,Charlie,Davis,,30
2577,Garry,Witts,,30
2578,Kevin,Loder,,26
2579,Gene,Banks,,27
2580,Bobby,Cattage,,29
2581,Howard,Wood,,29
2582,Elston,Turner,,7
2583,Jay,Vincent,,7
2584,Kevin,McKenna,,14
2585,Hank,McDowell,,10
2586,Samuel,Williams,,10
2587,Danny,Vranes,,21
2588,Ed,Rains,,27
2589,Rudy,Macklin,,1
2590,Jim,Smith,,13
2591,John,Douglas,,13
2592,Jeff,Lamp,,25
2593,Alex,Bradley,,20
2594,Ray,Blume,,5
2595,Mike,McGee,,14
2596,Craig,Dykema,,24
2597,John,McCullough,,24
2598,David,Burns,,3
2599,Kurt,Nimphius,,7
2600,Lewis,Lloyd,,10
2601,Jim,Brogan,,13
2602,Glenn,Hagan,,9
2603,Petur,Gudmundsson,,25
2604,Mark,Radford,,21
2605,Al,Wood,,1
2606,Kevin,Stacom,,17
2607,Steve,Hayes,,27
2608,Kenny,Dennard,,26
2609,Rich,Yonakor,,27
2610,Larry,Spriggs,,11
2611,Brad,Branson,,6
2612,Clay,Johnson,,14
2613,Carl,Bailey,,25
2614,Rock,Lee,,13
2615,Edmund,Sherod,,3
2616,Eddie,Phillips,,3
2617,Richard,Anderson,,13
2618,David,Thirdkill,,24
2619,Rory,White,,24
2620,Jerry,Eaves,,29
2621,Brook,Steppe,,26
2622,Audie,Norris,,25
2623,Bruce,Flowers,,6
2624,Dave,Magley,,6
2625,Darren,Tillis,,2
2626,Jeff,Taylor,,11
2627,Chris,Engler,,10
2628,Clark,Kellogg,,12
2629,Bryan,Warrick,,30
2630,Rob,Williams,,8
2631,Bill,Garnett,,7
2632,Vince,Taylor,,20
2633,Marc,Iavaroni,,23
2634,Mitchell,Anderson,,23
2635,Russ,Schoene,,23
2636,Dave,Batton,,30
2637,Rickey,Williams,,29
2638,Walker,Russell,,9
2639,Jim,Zoet,,9
2640,Keith,Edmonson,,1
2641,Steve,Lingenfelter,,30
2642,Guy,Morgan,,12
2643,Jose,Slaughter,,12
2644,Linton,Townes,,25
2645,Jim,Johnstone,,27
2646,Oliver,Robinson,,27
2647,Willie,Jones,,13
2648,Corny,Thompson,,7
2649,Dwight,Anderson,,8
2650,John,Cox,,30
2651,Charlie,Pittman,,24
2652,John,Greig,,21
2653,Joe,Kopicki,,30
2654,Michael,Davis,,20
2655,Moses,Malone,,27
2656,Howard,Carter,,8
2657,Bruce,Kuczenski,,3
2658,John,Pinone,,1
2659,Darren,Daye,,30
2660,Mike,Wilson,,30
2661,Scooter,McCray,,21
2662,Pace,Mannion,,10
2663,Paul,Thompson,,6
2664,Granville,Waiters,,12
2665,Leroy,Combs,,12
2666,Sidney,Lowe,,12
2667,Steve,Stipanovich,,12
2668,Kevin,Williams,,27
2669,John,Garris,,6
2670,Stewart,Granger,,6
2671,Carlos,Clark,,2
2672,Leo,Rautins,,23
2673,Rod,Foster,,24
2674,Dane,Suttle,,26
2675,Darrell,Lockhart,,27
2676,Mark,Jones,,3
2677,Larry,Micheaux,,26
2678,Mike,Gibson,,30
2679,Ken,Austin,,9
2680,Tom,Piotrowski,,25
2681,Russell,Cross,,10
2682,Wallace,Bryant,,5
2683,Bob,Miller,,27
2684,Brant,Weidner,,27
2685,Cory,Blackwell,,21
2686,Mel,Turpin,,6
2687,Chuck,Aleksinas,,10
2688,Othell,Wilson,,10
2689,Peter,Thibeaux,,10
2690,Michael,Holton,,24
2691,Wayne,Sappleton,,3
2692,Tom,Sewell,,30
2693,Kenny,Fields,,17
2694,Devin,Durrant,,12
2695,Ozell,Jones,,27
2696,Lancaster,Gordon,,13
2697,Bernard,Thompson,,25
2698,Charles,Jones,,24
2699,Tom,Scheffler,,25
2700,Willie,White,,8
2701,Guy,Williams,,30
2702,Charlie,Sitton,,7
2703,Terence,Stansbury,,12
2704,Rick,Carlisle,,2
2705,Dale,Wilkinson,,9
2706,Jay,Murphy,,13
2707,Tom,Sluby,,7
2708,Earl,Jones,,14
2709,Ralph,Jackson,,12
2710,Ron,Cavenall,,20
2711,John,Schweitz,,21
2712,Michael,Young,,24
2713,David,Pope,,26
2714,Kent,Edelin,,12
2715,Butch,Graves,,6
2716,Dirk,Minniefield,,6
2717,Lorenzo,Charles,,1
2718,Perry,Moss,,30
2719,Carey,Scurry,,29
2720,Steve,Harris,,11
2721,Carl,Henry,,26
2722,David,Cooke,,26
2723,Ron,Crevier,,10
2724,Bill,Martin,,12
2725,Dwayne,McClain,,12
2726,Yvon,Joseph,,3
2727,Uwe,Blab,,7
2728,Mike,Phelps,,21
2729,Alfredrick,Hughes,,27
2730,Ken,Johnson,,25
2731,Pete,Williams,,8
2732,Kenny,Green,,30
2733,Brian,Martin,,21
2734,Mike,Brittain,,27
2735,Fred,Cofield,,20
2736,Georgi,Glouchkov,,24
2737,Greg,Stokes,,23
2738,Voise,Winters,,23
2739,Keith,Lee,,6
2740,Harold,Keeling,,7
2741,Claude,Gregory,,30
2742,Jeff,Cross,,13
2743,Chris,McNealy,,20
2744,Ben,McDonald,,6
2745,Jerome,Henderson,,14
2746,Derrick,Rowland,,17
2747,Nick,Vanos,,24
2748,Ken,Green,,20
2749,Myron,Jackson,,7
2750,Mo,Martin,,8
2751,Anthony,Jones,,30
2752,Fernando,Martin,,25
2753,Walter,Berry,,25
2754,Keith,Smith,,17
2755,Dwayne,Washington,,3
2756,Mckinley,Singleton,,20
2757,Grant,Gondrezick,,24
2758,Chris,Washburn,,10
2759,Bruce,Douglas,,26
2760,Johnny,Rogers,,26
2761,Cedric,Henderson,,1
2762,Conner,Henry,,11
2763,Dwayne,Polee,,13
2764,Steffond,Johnson,,13
2765,Adrian,Branch,,14
2766,Harold,Pressley,,26
2767,Forrest,McKenzie,,27
2768,Curtis,Kitchen,,21
2769,Jim,Lampley,,23
2770,Dennis,Nutt,,7
2771,Cozell,McQueen,,9
2772,Perry,Young,,5
2773,Kevin,Henderson,,10
2774,Joe,Binion,,25
2775,Ron,Rowan,,25
2776,Brad,Wright,,20
2777,Ralph,Lewis,,9
2778,John,Stroeder,,17
2779,Nikita,Wilson,,25
2780,Dallas,Comegys,,3
2781,Jamie,Waller,,3
2782,Andre,Moore,,8
2783,Martin,Nessley,,13
2784,Norris,Coleman,,13
2785,Chris,Welp,,23
2786,Nate,Blackwell,,27
2787,Joe,Arlauckas,,26
2788,Michael,Jackson,,26
2789,Clinton,Wheeler,,12
2790,Ron,Moore,,9
2791,Tony,White,,5
2792,Kannard,Johnson,,6
2793,Winston,Crite,,24
2794,Rickie,Winslow,,17
2795,Brian,Rowsom,,12
2796,Billy,Donovan,,20
2797,Ronnie,Murphy,,25
2798,Scott,Roth,,29
2799,Ricky,Wilson,,3
2800,Dave,Henderson,,23
2801,Phil,Zevenbergen,,27
2802,Eddie,Hughes,,29
2803,Eric,White,,13
2804,Mark,Wade,,10
2805,Richard,Rellford,,27
2806,Richard,Morton,,12
2807,Mark,Davis,,17
2808,Wayne,Englestad,,8
2809,Rolando,Ferreira,,25
2810,Dominic,Pressley,,30
2811,Anthony,Taylor,,16
2812,Sylvester,Gray,,16
2813,Ben,Gillery,,26
2814,Ricky,Berry,,26
2815,Ramon,Rivas,,2
2816,Keith,Smart,,27
2817,Shelton,Jones,,27
2818,Jose,Ortiz,,29
2819,Fennis,Dembo,,9
2820,Todd,Mitchell,,16
2821,Robert,Lock,,13
2822,Michael,Anderson,,27
2823,Bill,Jones,,3
2824,Jim,Rowinski,,9
2825,Mike,Champion,,21
2826,Randy,Allen,,26
2827,Orlando,Graham,,10
2828,Robert,Rose,,13
2829,Barry,Sumpter,,13
2830,Terry,Dozier,,4
2831,Ed,Horton,,30
2832,Torgeir,Bryn,,13
2833,Jay,Taylor,,3
2834,Stanley,Brundy,,3
2835,Dyron,Nix,,12
2836,Leonard,Taylor,,10
2837,Steve,Bucknall,,14
2838,Eric,Johnson,,29
2839,Mel,McCants,,14
2840,Gary,Voce,,6
2841,Nate,Johnston,,29
2842,Jeff,Lebo,,27
2843,Zarko,Paspalj,,27
2844,Dexter,Shouse,,23
2845,Mike,Morrison,,24
2846,Doug,Roth,,30
2847,Mike,Williams,,26
2848,Jay,Edwards,,13
2849,Raymond,Brown,,29
2850,Dee,Brown,,2
2851,Larry,Bird,,2
2852,Reggie,Lewis,,2
2853,Ed,Pinckney,,2
2854,Kevin,McHale,,2
2855,Joe,Kleine,,2
2856,Kevin,Gamble,,2
2857,Brian,Shaw,,2
2858,Dave,Popson,,2
2859,Robert,Parish,,2
2860,Brad,Daugherty,,6
2861,Chucky,Brown,,6
2862,Craig,Ehlo,,6
2863,Danny,Ferry,,6
2864,Derrick,Chievous,,6
2865,Gerald,Paddio,,6
2866,Hot,"Rod,Williams",,6
2867,Spud,Webb,,1
2868,Jerry,Reynolds,,22
2869,Mark,Aguirre,,9
2870,Fred,Roberts,,17
2871,John,Stockton,,29
2872,Eddie,Johnson,,24
2873,Terry,Porter,,25
2874,Mike,Woodson,,11
2875,Jim,Thomas,,18
2876,Brad,Davis,,7
2877,Orlando,Woolridge,,8
2878,Chris,Mullin,,10
2879,Rony,Seikaly,,16
2880,Harvey,Grant,,30
2881,Chuck,Person,,12
2882,Detlef,Schrempf,,12
2883,George,McCloud,,12
2884,Greg,Dreiling,,12
2885,Kenny,Williams,,12
2886,LaSalle,Thompson,,12
2887,Micheal,Williams,,12
2888,Mike,Sanders,,12
2889,Randy,Wittman,,12
2890,Reggie,Miller,,12
2891,Rik,Smits,,12
2892,Vern,Fleming,,12
2893,Chris,Dudley,,3
2894,Chris,Morris,,3
2895,Derrick,Coleman,,3
2896,Derrick,Gervin,,3
2897,Jack,Haley,,3
2898,Jud,Buechler,,3
2899,Kurk,Lee,,3
2900,Lester,Conner,,3
2901,Mookie,Blaylock,,3
2902,Reggie,Theus,,3
2903,Sam,Bowie,,3
2904,Tate,George,,3
2905,Bo,Kimble,,13
2906,Charles,Smith,,13
2907,Gary,Grant,,13
2908,Jeff,Martin,,13
2909,Ken,Bannister,,13
2910,Ken,Norman,,13
2911,Loy,Vaught,,13
2912,Tom,Garrick,,13
2913,Winston,Garland,,13
2914,Antoine,Carr,,26
2915,Bill,Wennington,,26
2916,Bob,Hansen,,26
2917,Duane,Causwell,,26
2918,Eric,Leckner,,26
2919,Lionel,Simmons,,26
2920,Ralph,Sampson,,26
2921,Rory,Sparrow,,26
2922,Steve,Colter,,26
2923,Wayman,Tisdale,,26
2924,B.J.,Armstrong,,5
2925,Bill,Cartwright,,5
2926,Cliff,Levingston,,5
2927,Craig,Hodges,,5
2928,Dennis,Hopson,,5
2929,Horace,Grant,,5
2930,John,Paxson,,5
2931,Michael,Jordan,,5
2932,Scott,Williams,,5
2933,Scottie,Pippen,,5
2934,Stacey,King,,5
2935,Will,Perdue,,5
2936,Brian,Oliver,,23
2937,Charles,Barkley,,23
2938,Hersey,Hawkins,,23
2939,Jayson,Williams,,23
2940,Johnny,Dawkins,,23
2941,Manute,Bol,,23
2942,Mike,Gminski,,23
2943,Rick,Mahorn,,23
2944,Rickey,Green,,23
2945,Ron,Anderson,,23
2946,Armen,Gilliam,,4
2947,Dave,Hoppen,,4
2948,Dell,Curry,,4
2949,J.R.,Reid,,4
2950,Johnny,Newman,,4
2951,Kelly,Tripucka,,4
2952,Kendall,Gill,,4
2953,Kenny,Gattison,,4
2954,Muggsy,Bogues,,4
2955,Rex,Chapman,,4
2956,Brian,Quinnett,,20
2957,Charles,Oakley,,20
2958,Eddielee,Wilkins,,20
2959,Gerald,Wilkins,,20
2960,Jerrod,Mustaf,,20
2961,Kiki,Vandeweghe,,20
2962,Mark,Jackson,,20
2963,Maurice,Cheeks,,20
2964,Patrick,Ewing,,20
2965,Mark,Bryant,,25
2966,Dana,Barros,,21
2967,Derrick,McKey,,21
2968,Gary,Payton,,21
2969,Michael,Cage,,21
2970,Olden,Polynice,,21
2971,Quintin,Dailey,,21
2972,Sedale,Threatt,,21
2973,Shawn,Kemp,,21
2974,Xavier,McDaniel,,21
2975,Tree,Rollins,,9
2976,Pervis,Ellison,,30
2977,Stuart,Gray,,20
2978,Trent,Tucker,,20
2979,Frank,Kornet,,17
2980,David,Greenwood,,27
2981,David,Robinson,,27
2982,Paul,Pressey,,27
2983,Reggie,Williams,,27
2984,Sean,Elliott,,27
2985,Sean,Higgins,,27
2986,Sidney,Green,,27
2987,Terry,Cummings,,27
2988,Tony,Massenburg,,27
2989,A.C.,Green,,14
2990,Byron,Scott,,14
2991,Elden,Campbell,,14
2992,James,Worthy,,14
2993,Larry,Drew,,14
2994,Magic,Johnson,,14
2995,Mychal,Thompson,,14
2996,Sam,Perkins,,14
2997,Terry,Teagle,,14
2998,Vlade,Divac,,14
2999,John,Shasky,,7
3000,Randy,White,,7
3001,Steve,Alford,,7
3002,Greg,Butler,,13
3003,Steve,Scheffler,,4
3004,Les,Jepsen,,10
3005,Mike,Smrek,,10
3006,Danny,Manning,,13
3007,Mark,McNamara,,22
3008,Steve,Kerr,,6
3009,Kennard,Winchester,,11
3010,Rick,Calloway,,26
3011,Travis,Mays,,26
3012,Trevor,Wilson,,1
3013,Tony,Brown,,14
3014,Randolph,Keys,,4
3015,Benoit,Benjamin,,13
3016,Byron,Dinkins,,27
3017,Dwayne,Schintzius,,27
3018,Kenny,Payne,,23
3019,Greg,Grant,,20
3020,Tony,Smith,,14
3021,Nate,McMillan,,21
3022,Rod,Strickland,,27
3023,Mahmoud,Abdul-Rauf,,8
3024,Scott,Meents,,21
3025,Jim,Petersen,,10
3026,Bob,Thornton,,18
3027,Drazen,Petrovic,,25
3028,Kurt,Rambis,,24
3029,Jon,Koncak,,1
3030,Stojko,Vrankovic,,2
3031,Cedric,Ball,,13
3032,Andrew,Lang,,24
3033,Bart,Kofoed,,10
3034,Jim,Farmer,,23
3035,Dave,Corzine,,21
3036,Buck,Johnson,,11
3037,Milos,Babic,,6
3038,Negele,Knight,,24
3039,Willie,Anderson,,27
3040,Andre,Turner,,23
3041,Ledell,Eackles,,30
3042,Jim,Grandholm,,7
3043,Kelvin,Upshaw,,7
3044,Leon,Wood,,26
3045,Terry,Mills,,8
3046,Darnell,Valentine,,6
3047,Morlon,Wiley,,22
3048,Irving,Thomas,,14
3049,John,Starks,,20
3050,Pete,Myers,,27
3051,Keith,Askins,,16
3052,Anthony,Bonner,,26
3053,Dale,Ellis,,21
3054,Pat,Cummings,,29
3055,Kenny,Walker,,20
3056,Mario,Elie,,23
3057,Anthony,Mason,,8
3058,Tim,Legler,,8
3059,Dan,O'Sullivan,,29
3060,Dan,Godfread,,18
3061,Henry,James,,6
3062,Jim,Les,,26
3063,Paul,Mokeski,,10
3064,Earl,Cureton,,4
3065,Anthony,Frederick,,26
3066,Jawann,Oldham,,12
3067,Jeff,Sanders,,4
3068,Scott,Haffner,,4
3069,John,Long,,9
3070,Ron,Harper,,13
3071,Tony,Harris,,23
3072,Clifford,Lett,,27
3073,Clinton,Smith,,30
3074,John,Williams,,30
3075,Craig,Neal,,8
3076,Mike,Higgins,,26
3077,Joe,"Barry,Carroll",,24
3078,Gerald,Henderson,,9
3079,Everette,Stephens,,17
3080,Charles,Smith,,2
3081,David,Wingate,,27
3082,Tony,Dawson,,26
3083,Gary,Leonard,,1
3084,A.J.,Wynder,,2
3085,Adrian,Dantley,,17
3086,Derek,Smith,,2
3087,Vincent,Askew,,10
3088,Robert,Reid,,23
5117,Mitchell,Creek,,3
39,Michael,Beasley,F,25
245,Wesley,Johnson,F-G,30
26,Wade,Baldwin IV,G,11
438,Jared,Terrell,G,18
63,Isaiah,Briscoe,G,22
82,Isaiah,Canaan,G,18
93,Tyler,Cavanaugh,F,29
2205,Jawun,Evans,,21
155,Raymond,Felton,G,21
2229,Walter,Lemon Jr.,,5
276,Jon,Leuer,F,9
279,Jeremy,Lin,G,28
280,Shaun,Livingston,G,10
150,Tyreke,Evans,G,12
287,Jordan,Loyd,G,28
2100,Kalin,Lucas,,9
113,Dante,Cunningham,F,27
122,Angel,Delgado,C,13
124,Luol,Deng,F,18
407,Dario,Saric,F,24
141,Trevon,Duval,G,11
142,Vincent,Edwards,F,11
2162,Deyonta,Davis,,1
80,Jose,Calderon,G,9
50191,Bonzie,Colson,F,17
423,Jason,Smith,F-C,19
34,Jerryd,Bayless,G,18
99,Ian,Clark,G,19
1938,Jimmer,Fredette,,24
2139,RJ,Hunter,,2
2007,John,Jenkins,,20
291,Shelvin,Mack,G,4
321,Nikola,Mirotic,F,17
346,Dirk,Nowitzki,F,7
381,Alex,Poythress,F,1
5471,Brandon,Sampson,,5
121,Sam,Dekker,F,28
239,Jonas,Jerebko,F,10
3943,Julian,Washburn,,15
7,Rawle,Alkins,G,5
50609,Dairis,Bertans,G,19
361,Zaza,Pachulia,C,9
50947,Tarik,Phillip,G,30
374,Quincy,Pondexter,F,27
418,Jonathon,Simmons,F,23
453,Ekpe,Udoh,C-F,29
488,Guerschon,Yabusele,F,2
164,Channing,Frye,F-C,6
50737,Billy,Garrett,G-F,20
2178,Jonathan,Gibson,,2
195,Devin,Harris,G,7
1988,Donatas,Motiejunas,,27
332,Timofey,Mozgov,C,22
363,Tony,Parker,G,4
103,Darren,Collison,G,14
311,Jodie,Meeks,G,28
312,Salah,Mejri,C,7
461,Dwyane,Wade,G,16
2160,Isaiah,Whitehead,,9
477,Alan,Williams,F-C,3
483,Troy,Williams,F,26
3450,Deng,Adel,,3
17895956,Tyrique,Jones,F-C,24
17896105,Matt,Coleman III,G,26
2048,Anthony,Bennett,,11
1891701,Eric,Mika,C-F,26
666438,Javon,Bess,G,19
666440,Kavell,Bigby-Williams,C,19
415,Iman,Shumpert,G,3
3090,Jaron,Blossomgame,,11
666457,Phil,Booth,G,30
1936,Jeremy,Pargo,,10
17895754,Tyree,White,F,17
2116373,Dusty,Hannahs,G,15
2106,Eric,Moreland,,1
298,Jarell,Martin,F,29
666488,Perrion,Callandret,G,5
92,Troy,Caupain,G,25
96,Joe,Chealey,G,4
666529,Jon,Davis,G,22
432,Edmond,Sumner,G,3
173,Taj,Gibson,F,30
1364,Joe,Johnson,,2
666576,Abdul,Gaddy,G,21
666580,JaKeenan,Gant,F,12
316,CJ,Miles,F-G,2
45947,Donte,Grantham,,13
190,Daniel,Hamilton,G-F,8
198,Andrew,Harrison,G,10
2222,Myke,Henry,,21
666637,Ahmed,Hill,G,4
666640,Amir,Hinton,G,20
1573276,Levi,Randolph,G,6
2270852,Sir'Dominic,Pointer,G-F,6
50793,Isaac,Humphries,C,22
232,Demetrius,Jackson,G,14
666702,Sagaba,Konate,F,28
666697,Stanton,Kidd,F,29
666707,Christ,Koumadje,C,23
666708,David,Kramer,G,24
666714,Terry,Larrier,F,13
45,Patrick,Beverley,G,14
289,Tyler,Lydon,F,26
170,Pau,Gasol,C-F,25
238,Amile,Jefferson,F,22
2075,Devyn,Marble,,10
386,Chasson,Randle,G,24
666757,Luke,Maye,F,17
396,Devin,Robinson,F,12
109,Allen,Crabbe,G-F,18
666770,Nicolo,Melli,F,19
666775,Isaiah,Miles,F,23
666795,Jordan,Murphy,F,18
293,J.P.,Macura,G,6
666828,James,Palmer Jr.,G,13
666847,Shamorie,Ponds,G,28
385,Ivan,Rabb,F,20
666838,Josh,Perkins,F,4
666841,Isaiah,Pineiro,F,26
372,Miles,Plumlee,C,15
2151,Axel,Toupane,,17
55,Jonah,Bolden,F,24
666840,Lamar,Peters,G,23
2117,David,Stockton,,14
2190,Isaiah,Taylor,,28
454,Tyler,Ulis,G,26
471,Thomas,Welsh,C,4
184,Danny,Green,G-F,15
2105,CJ,Wilcox,,12
478,C.J.,Williams,G,3
666973,Todd,Withers,F,9
2216,Kadeem,Allen,,20
13,Ryan,Anderson,F,11
364,Chandler,Parsons,F,1
449,Allonzo,Trier,G,20
4196798,Doron,Sheffer,G,25
319,Patty,Mills,G,3
666897,Justin,Simon,G,24
17895899,Shaq,Buchanan,G,15
666552,John,Egbunu,C,18
292,Daryl,Macon,G,16
2194,Josh,Magette,,22
17895728,Kyree,Walker,F,30
186,Gerald,Green,G-F,8
43,Dragan,Bender,F,10
342,Nene,,C-F,1
17895913,Kaleb,Johnson,G,27
17895914,Matt,Morgan,G,28
17553946,Nick,Mayo,F,10
17553947,Derrick,Alston,F,10
4196803,Augusto,Binelli,C,1
302,Luc,Mbah a Moute,F,11
4196804,Ron,Ellis,F,24
4196805,Marcelo,Nicola,F-C,25
4196806,Alain,Digbeau,G,1
4196807,Ben,Pepper,C,2
4196808,Roberto,Duenas,C,16
4196809,George,Banks,F,16
2208,Derrick,Walton Jr.,,9
323,Naz,Mitrou-Long,G,12
4196810,Andrew,Betts,C,12
4196811,Venson,Hamilton,C-F,11
4196812,DeeAndre,Hulett,G-F,28
4196813,Josip,Sesar,G,2
4196814,Robertas,Javtokas,F,27
4196815,Federico,Kammerichs,F,25
4196816,Mladen,Sekularac,G,10
4196817,Milos,Vujanic,G,24
4196818,Peter,Fehse,F,29
4196821,Sofoklis,Schortsanitis,F-C,21
4196822,Szymon,Szewczyk,F,21
4196823,Mario,Austin,F,29
17895941,Filip,Petrusev,C,23
1980,Jared,Cunningham,,9
17896052,RaiQuan,Gray,F,3
17553945,Damien,Jefferson,F,26
17553948,Travis,Munnings,F,10
143,Henry,Ellenson,F,28
17553949,Tim,Williams,F,10
