team,stat_name,stat_value,season
Minnesota,fumblesRecovered,10,2004
Akron,turnovers,16,2004
Central Michigan,thirdDowns,177,2004
Northwestern,interceptionTDs,0,2004
San Diego State,passCompletions,240,2004
Houston,rushingAttempts,466,2004
Baylor,passAttempts,395,2004
Miami,puntReturnYards,697,2004
Washington State,passCompletions,189,2004
Temple,puntReturns,21,2004
UNLV,thirdDowns,159,2004
West Virginia,thirdDowns,158,2004
Marshall,thirdDowns,179,2004
Bowling Green,puntReturnTDs,1,2004
Kansas State,puntReturnTDs,0,2004
Louisiana,totalYards,4206,2004
USC,thirdDownConversions,74,2004
Oregon State,passingTDs,29,2004
Alabama,passCompletions,146,2004
Louisville,thirdDownConversions,77,2004
Louisiana Tech,fourthDowns,13,2004
Oklahoma,thirdDownConversions,100,2004
Kent State,rushingYards,1695,2004
Duke,interceptions,10,2004
California,fourthDowns,9,2004
Ball State,possessionTime,12143,2004
Auburn,thirdDowns,157,2004
Utah State,puntReturns,24,2004
Miami (OH),thirdDowns,173,2004
Florida A&M,penalties,24,2004
UCLA,fourthDowns,16,2004
Arizona State,thirdDowns,201,2004
Memphis,firstDowns,249,2004
Clemson,puntReturnYards,365,2004
Georgia,interceptions,5,2004
Arkansas,firstDowns,216,2004
Oregon,puntReturnTDs,1,2004
Texas,totalYards,5573,2004
UCF,puntReturnYards,220,2004
Indiana,interceptions,8,2004
Marshall,fourthDownConversions,6,2004
Wyoming,fumblesRecovered,16,2004
Arizona,passCompletions,164,2004
Colorado State,fourthDowns,12,2004
Texas A&M,fumblesRecovered,10,2004
Miami (OH),netPassingYards,3831,2004
Ole Miss,rushingTDs,13,2004
California,penalties,0,2004
Georgia,passCompletions,201,2004
Arizona State,interceptions,10,2004
Rice,totalYards,4200,2004
UTEP,netPassingYards,3140,2004
Vanderbilt,thirdDowns,137,2004
Rice,games,11,2004
Ohio State,interceptionTDs,1,2004
Toledo,penalties,0,2004
Colorado,penalties,0,2004
Akron,interceptionYards,135,2004
Southern Mississippi,totalYards,3915,2004
Arkansas,rushingTDs,16,2004
Hawai'i,rushingTDs,17,2004
Purdue,penaltyYards,0,2004
Rice,fumblesLost,13,2004
Minnesota,passingTDs,17,2004
Florida State,turnovers,24,2004
Louisiana Monroe,fourthDownConversions,9,2004
Washington State,penalties,0,2004
Toledo,interceptionYards,158,2004
South Carolina,games,11,2004
Penn State,passAttempts,329,2004
Fresno State,interceptionYards,437,2004
Northern Illinois,games,12,2004
Bowling Green,fourthDowns,11,2004
Ole Miss,fourthDowns,12,2004
Missouri,games,11,2004
Kent State,interceptions,8,2004
Wyoming,penalties,0,2004
Oregon,games,11,2004
Georgia,interceptionYards,33,2004
Arizona State,passAttempts,502,2004
Kansas,interceptionYards,231,2004
Temple,netPassingYards,2423,2004
South Florida,puntReturnYards,196,2004
Army,fumblesRecovered,12,2004
Purdue,interceptions,8,2004
Rutgers,fumblesLost,19,2004
Michigan,interceptions,12,2004
Indiana,turnovers,14,2004
South Florida,fumblesRecovered,8,2004
Ohio State,fourthDownConversions,2,2004
Florida State,games,12,2004
Western Michigan,totalYards,4008,2004
Hawai'i,rushingYards,1247,2004
Kent State,puntReturnTDs,1,2004
Auburn,passCompletions,211,2004
Georgia,puntReturnTDs,1,2004
Colorado State,turnovers,30,2004
Nevada,interceptions,14,2004
Auburn,puntReturns,47,2004
Troy,rushingTDs,17,2004
California,fourthDownConversions,4,2004
Ohio,passCompletions,164,2004
Akron,rushingYards,1070,2004
Auburn,rushingAttempts,553,2004
Ohio State,fourthDowns,5,2004
Mississippi State,totalYards,3335,2004
Tennessee,possessionTime,14289,2004
Georgia,possessionTime,13287,2004
Central Michigan,puntReturnTDs,1,2004
Mississippi State,netPassingYards,1743,2004
UTEP,penalties,0,2004
UCLA,passAttempts,358,2004
Boston College,passesIntercepted,17,2004
Middle Tennessee,penalties,0,2004
Miami (OH),firstDowns,284,2004
Purdue,thirdDownConversions,88,2004
Tulsa,penalties,0,2004
South Carolina,rushingYards,1856,2004
Washington State,netPassingYards,2856,2004
Vanderbilt,puntReturnTDs,0,2004
Georgia,netPassingYards,3127,2004
Mississippi State,passingTDs,9,2004
Ohio State,penalties,0,2004
Louisiana Monroe,puntReturnTDs,0,2004
Nebraska,passingTDs,17,2004
Duke,interceptionTDs,2,2004
UNLV,rushingAttempts,442,2004
UCLA,fumblesRecovered,5,2004
Oregon State,fumblesRecovered,15,2004
Mississippi State,penaltyYards,0,2004
Louisiana,thirdDownConversions,69,2004
Iowa,turnovers,19,2004
Rutgers,passesIntercepted,11,2004
Tulane,turnovers,22,2004
Wisconsin,penalties,0,2004
Hawai'i,interceptionTDs,1,2004
Syracuse,penalties,0,2004
Oklahoma,possessionTime,15758,2004
Vanderbilt,interceptionTDs,1,2004
Memphis,passAttempts,378,2004
Georgia,penalties,0,2004
TCU,interceptionYards,190,2004
Washington,rushingAttempts,414,2004
Kansas,penaltyYards,0,2004
Mississippi State,puntReturns,30,2004
San Diego State,thirdDownConversions,49,2004
Oklahoma,fumblesLost,9,2004
Alabama,rushingAttempts,502,2004
Florida State,rushingAttempts,460,2004
South Florida,puntReturnTDs,0,2004
Georgia Tech,netPassingYards,2406,2004
Central Michigan,turnovers,19,2004
East Carolina,rushingYards,1021,2004
Fresno State,fourthDowns,9,2004
Florida A&M,firstDowns,76,2004
Army,passesIntercepted,7,2004
SMU,thirdDowns,163,2004
UTEP,passAttempts,393,2004
Auburn,penalties,0,2004
Ball State,fourthDowns,15,2004
Utah State,fumblesLost,10,2004
Wisconsin,firstDowns,226,2004
North Texas,netPassingYards,1984,2004
Illinois,totalYards,3719,2004
Akron,rushingAttempts,379,2004
Colorado,turnovers,27,2004
Arkansas,passesIntercepted,6,2004
Pittsburgh,fourthDowns,14,2004
Boise State,rushingAttempts,596,2004
Houston,possessionTime,12405,2004
Buffalo,possessionTime,8810,2004
Baylor,thirdDownConversions,61,2004
UCF,firstDowns,178,2004
Idaho,interceptionYards,171,2004
Army,games,11,2004
Bowling Green,fumblesLost,6,2004
UTEP,turnovers,30,2004
UCLA,thirdDowns,177,2004
Iowa State,rushingYards,1701,2004
Tennessee,interceptions,15,2004
SMU,penaltyYards,0,2004
Middle Tennessee,firstDowns,219,2004
Utah State,turnovers,29,2004
Western Michigan,puntReturns,31,2004
TCU,puntReturnTDs,0,2004
UCF,rushingYards,1067,2004
Clemson,interceptions,15,2004
Idaho,passCompletions,250,2004
California,fumblesRecovered,12,2004
UNLV,fumblesLost,18,2004
Washington,rushingTDs,10,2004
Cincinnati,possessionTime,14919,2004
Vanderbilt,totalYards,3309,2004
Eastern Michigan,games,11,2004
Navy,netPassingYards,1291,2004
Louisiana Tech,penalties,0,2004
North Carolina,turnovers,19,2004
Virginia,interceptionTDs,0,2004
Vanderbilt,penaltyYards,0,2004
Arkansas State,passCompletions,177,2004
Louisiana Tech,passingTDs,11,2004
Florida A&M,rushingTDs,4,2004
BYU,puntReturnYards,140,2004
Kent State,rushingAttempts,415,2004
LSU,interceptionYards,241,2004
Toledo,passesIntercepted,12,2004
Central Michigan,puntReturns,18,2004
Kansas State,possessionTime,12287,2004
UAB,rushingYards,1622,2004
Army,fumblesLost,8,2004
Ball State,puntReturnTDs,0,2004
Navy,interceptionTDs,2,2004
Iowa State,puntReturnYards,310,2004
Florida,possessionTime,12340,2004
Idaho,passingTDs,14,2004
Fresno State,fumblesRecovered,14,2004
Indiana,possessionTime,11669,2004
Louisiana Monroe,rushingAttempts,404,2004
Vanderbilt,interceptionYards,44,2004
West Virginia,thirdDownConversions,53,2004
UCF,passingTDs,10,2004
Alabama,penalties,0,2004
Washington State,thirdDownConversions,59,2004
Iowa State,netPassingYards,2448,2004
Stanford,penaltyYards,0,2004
Middle Tennessee,puntReturnYards,208,2004
UCF,penalties,0,2004
Arkansas,fumblesLost,7,2004
Toledo,rushingAttempts,527,2004
Washington State,firstDowns,195,2004
Akron,interceptions,8,2004
Washington State,interceptionYards,67,2004
South Florida,thirdDowns,153,2004
Rice,possessionTime,13496,2004
UCLA,puntReturns,43,2004
Texas Tech,puntReturns,40,2004
Colorado State,passAttempts,350,2004
TCU,fourthDowns,17,2004
Baylor,puntReturns,44,2004
Arkansas,puntReturnYards,126,2004
Boston College,possessionTime,13319,2004
Indiana,passAttempts,271,2004
Texas Tech,passesIntercepted,11,2004
Texas A&M,rushingYards,2007,2004
Western Michigan,puntReturnTDs,2,2004
Georgia Tech,games,12,2004
Minnesota,fumblesLost,4,2004
SMU,totalYards,3673,2004
Oklahoma State,rushingAttempts,594,2004
Wisconsin,rushingTDs,18,2004
Auburn,totalYards,5469,2004
Air Force,rushingTDs,31,2004
Texas,puntReturnTDs,1,2004
Bowling Green,firstDowns,313,2004
Wake Forest,rushingYards,2267,2004
Ball State,interceptionYards,37,2004
Virginia,interceptions,5,2004
Colorado,rushingAttempts,410,2004
New Mexico State,turnovers,21,2004
Virginia Tech,rushingAttempts,552,2004
TCU,passAttempts,365,2004
Idaho,passAttempts,395,2004
Toledo,interceptionTDs,2,2004
Florida A&M,netPassingYards,849,2004
Virginia Tech,passAttempts,319,2004
Mississippi State,firstDowns,167,2004
BYU,interceptions,14,2004
Ole Miss,puntReturns,40,2004
Memphis,games,12,2004
Buffalo,passingTDs,4,2004
Arizona,rushingYards,1302,2004
Vanderbilt,passAttempts,253,2004
Idaho,rushingYards,1580,2004
Baylor,passingTDs,8,2004
South Florida,totalYards,3886,2004
Maryland,penaltyYards,0,2004
Baylor,interceptions,11,2004
Penn State,interceptionTDs,0,2004
Maryland,turnovers,26,2004
North Texas,puntReturnYards,153,2004
Maryland,penalties,0,2004
Ohio State,rushingYards,1745,2004
New Mexico,fourthDowns,10,2004
Oregon State,rushingYards,848,2004
Kent State,thirdDownConversions,65,2004
Air Force,rushingAttempts,648,2004
East Carolina,puntReturnYards,440,2004
Kent State,fourthDowns,25,2004
Toledo,possessionTime,14650,2004
Rutgers,passCompletions,303,2004
Wake Forest,netPassingYards,1734,2004
Northwestern,puntReturnYards,270,2004
Tulsa,fumblesLost,12,2004
Southern Mississippi,interceptions,9,2004
Utah,games,12,2004
Kansas State,games,11,2004
Troy,fumblesRecovered,9,2004
Syracuse,thirdDowns,151,2004
Missouri,thirdDownConversions,76,2004
Baylor,rushingTDs,8,2004
Clemson,fumblesLost,7,2004
Utah,puntReturnYards,382,2004
Michigan State,passAttempts,399,2004
Florida State,puntReturnTDs,0,2004
Ole Miss,interceptionTDs,2,2004
Ohio,passAttempts,326,2004
Virginia,passingTDs,9,2004
Tulsa,fourthDownConversions,10,2004
Nevada,interceptionTDs,2,2004
Northern Illinois,netPassingYards,2493,2004
Arkansas State,possessionTime,11871,2004
Arkansas State,rushingTDs,8,2004
Connecticut,fumblesLost,10,2004
LSU,games,12,2004
Navy,puntReturns,36,2004
Southern Mississippi,passingTDs,15,2004
Southern Mississippi,penalties,0,2004
Nevada,interceptionYards,152,2004
Washington,puntReturnYards,96,2004
Tulane,fumblesRecovered,7,2004
Ball State,passingTDs,14,2004
Middle Tennessee,rushingAttempts,360,2004
Miami,fourthDowns,12,2004
San Diego State,fumblesRecovered,14,2004
Ohio State,netPassingYards,2240,2004
Troy,totalYards,3410,2004
West Virginia,totalYards,5027,2004
New Mexico,fourthDownConversions,2,2004
Buffalo,totalYards,2334,2004
New Mexico State,games,11,2004
Temple,fourthDowns,22,2004
Akron,fourthDownConversions,9,2004
Ohio,fourthDownConversions,8,2004
Alabama,puntReturnYards,270,2004
California,interceptionYards,155,2004
Hawai'i,puntReturnYards,543,2004
Air Force,penaltyYards,0,2004
Miami,thirdDownConversions,55,2004
Boston College,thirdDownConversions,70,2004
Toledo,thirdDownConversions,74,2004
Army,netPassingYards,2369,2004
Utah State,penalties,0,2004
USC,fumblesLost,12,2004
Ball State,interceptionTDs,0,2004
Wake Forest,turnovers,14,2004
NC State,puntReturnYards,393,2004
Illinois,thirdDownConversions,66,2004
Idaho,penalties,0,2004
Eastern Michigan,totalYards,4368,2004
Louisiana Monroe,rushingTDs,12,2004
Nebraska,puntReturns,45,2004
New Mexico,thirdDowns,175,2004
San José State,penaltyYards,0,2004
East Carolina,puntReturnTDs,1,2004
Wisconsin,penaltyYards,0,2004
Troy,fourthDowns,15,2004
Arkansas State,puntReturnYards,298,2004
Virginia Tech,penalties,0,2004
Nebraska,passAttempts,322,2004
Northern Illinois,fourthDownConversions,12,2004
Houston,fourthDownConversions,8,2004
Air Force,interceptions,8,2004
North Carolina,games,12,2004
Iowa,firstDowns,199,2004
Cincinnati,penalties,0,2004
Tennessee,passCompletions,210,2004
Air Force,puntReturnYards,92,2004
Washington,firstDowns,188,2004
Ohio,puntReturns,34,2004
LSU,penalties,0,2004
Bowling Green,rushingYards,2019,2004
California,puntReturnTDs,0,2004
Rutgers,penalties,0,2004
Tennessee,games,13,2004
UNLV,passCompletions,156,2004
Louisiana,puntReturnYards,94,2004
Marshall,penaltyYards,0,2004
Arizona State,turnovers,27,2004
Tennessee,turnovers,24,2004
Oregon,thirdDowns,159,2004
Minnesota,rushingAttempts,572,2004
Virginia,totalYards,5081,2004
Texas,interceptionTDs,1,2004
Florida,passingTDs,29,2004
Boise State,puntReturnYards,710,2004
San Diego State,passingTDs,7,2004
Florida State,fourthDownConversions,12,2004
Baylor,netPassingYards,2567,2004
Ball State,passCompletions,203,2004
Eastern Michigan,fourthDownConversions,11,2004
Tulane,netPassingYards,2741,2004
Western Michigan,interceptionTDs,1,2004
Wake Forest,interceptions,7,2004
Miami (OH),rushingTDs,25,2004
Wake Forest,firstDowns,200,2004
Arizona,passesIntercepted,8,2004
Minnesota,fourthDownConversions,12,2004
Navy,thirdDownConversions,73,2004
Pittsburgh,passCompletions,232,2004
Northwestern,thirdDownConversions,67,2004
Colorado State,puntReturnYards,132,2004
Virginia,fourthDowns,9,2004
Toledo,thirdDowns,186,2004
Syracuse,fourthDownConversions,5,2004
Arizona State,penalties,0,2004
Army,puntReturnTDs,0,2004
Houston,turnovers,14,2004
Fresno State,rushingTDs,36,2004
Louisiana Tech,netPassingYards,2398,2004
Troy,passesIntercepted,25,2004
Alabama,netPassingYards,1823,2004
Southern Mississippi,netPassingYards,2300,2004
Kent State,passesIntercepted,15,2004
Hawai'i,puntReturnTDs,5,2004
Toledo,rushingYards,2095,2004
East Carolina,fourthDownConversions,4,2004
Minnesota,interceptions,9,2004
Kentucky,turnovers,29,2004
Colorado,passCompletions,233,2004
South Carolina,rushingTDs,14,2004
Baylor,puntReturnYards,479,2004
Pittsburgh,fumblesLost,6,2004
Tulsa,passAttempts,338,2004
Oklahoma,passAttempts,406,2004
Wake Forest,fourthDownConversions,2,2004
SMU,rushingAttempts,410,2004
Syracuse,totalYards,3709,2004
Indiana,passCompletions,151,2004
Indiana,passesIntercepted,9,2004
Central Michigan,passAttempts,375,2004
Arizona,thirdDownConversions,44,2004
Oklahoma State,interceptionTDs,2,2004
Buffalo,rushingAttempts,349,2004
San Diego State,fumblesLost,11,2004
UTEP,fumblesLost,11,2004
North Carolina,passAttempts,339,2004
Boise State,passCompletions,221,2004
Kansas State,interceptionTDs,3,2004
New Mexico State,totalYards,4102,2004
Connecticut,rushingYards,1781,2004
Colorado State,interceptionTDs,2,2004
Army,interceptionTDs,0,2004
Tulsa,rushingYards,2021,2004
Clemson,possessionTime,10333,2004
Nebraska,firstDowns,194,2004
Oklahoma State,thirdDowns,170,2004
San José State,thirdDowns,151,2004
New Mexico,puntReturnTDs,2,2004
Stanford,thirdDownConversions,69,2004
Northwestern,passesIntercepted,8,2004
TCU,interceptions,8,2004
Hawai'i,turnovers,26,2004
UNLV,penaltyYards,0,2004
Colorado State,totalYards,4102,2004
Boise State,passesIntercepted,23,2004
Tennessee,passAttempts,376,2004
Virginia Tech,thirdDowns,171,2004
Illinois,penalties,0,2004
Arizona State,fourthDowns,17,2004
Washington State,turnovers,34,2004
USC,totalYards,5838,2004
Louisiana,rushingAttempts,421,2004
UCF,totalYards,3080,2004
Western Michigan,puntReturnYards,315,2004
Maryland,fumblesRecovered,11,2004
Iowa State,interceptionYards,294,2004
Akron,fumblesLost,8,2004
Temple,passesIntercepted,7,2004
East Carolina,passCompletions,207,2004
Nevada,penalties,0,2004
Akron,interceptionTDs,2,2004
Rice,puntReturnYards,191,2004
TCU,possessionTime,12094,2004
Kansas,interceptionTDs,0,2004
Idaho,puntReturnYards,137,2004
Kentucky,fumblesRecovered,10,2004
UCLA,penaltyYards,0,2004
South Florida,rushingAttempts,447,2004
Arizona State,rushingTDs,6,2004
Air Force,rushingYards,3051,2004
Ohio State,penaltyYards,0,2004
Maryland,interceptions,16,2004
Marshall,firstDowns,217,2004
Florida,totalYards,5123,2004
Pittsburgh,passAttempts,414,2004
Arkansas,passAttempts,286,2004
Virginia Tech,penaltyYards,0,2004
UCF,interceptions,13,2004
Boise State,puntReturnTDs,2,2004
Southern Mississippi,fumblesLost,10,2004
Cincinnati,puntReturns,26,2004
Northern Illinois,firstDowns,261,2004
Florida State,totalYards,4470,2004
Texas A&M,passesIntercepted,12,2004
Idaho,rushingTDs,17,2004
LSU,passingTDs,19,2004
Southern Mississippi,turnovers,19,2004
Virginia Tech,passingTDs,24,2004
Notre Dame,possessionTime,13609,2004
Tulsa,totalYards,4263,2004
NC State,fumblesRecovered,6,2004
Hawai'i,penaltyYards,0,2004
Georgia Tech,interceptionTDs,2,2004
LSU,fourthDownConversions,3,2004
Virginia,rushingTDs,34,2004
Nebraska,interceptionYards,352,2004
California,rushingAttempts,509,2004
Wake Forest,fumblesLost,7,2004
Buffalo,turnovers,13,2004
Pittsburgh,firstDowns,232,2004
San José State,rushingYards,1782,2004
Auburn,penaltyYards,0,2004
Ball State,totalYards,3556,2004
Kansas State,puntReturnYards,146,2004
Arkansas State,fourthDownConversions,6,2004
Navy,puntReturnTDs,0,2004
USC,games,13,2004
New Mexico,interceptionTDs,0,2004
Iowa,rushingAttempts,428,2004
Illinois,rushingTDs,10,2004
Mississippi State,puntReturnYards,195,2004
Washington,thirdDownConversions,55,2004
Vanderbilt,interceptions,5,2004
Bowling Green,puntReturnYards,366,2004
BYU,passesIntercepted,13,2004
Western Michigan,interceptionYards,177,2004
Air Force,thirdDownConversions,78,2004
BYU,thirdDownConversions,57,2004
Michigan State,fourthDownConversions,4,2004
Michigan State,games,12,2004
Idaho,totalYards,4081,2004
SMU,interceptionYards,63,2004
Kent State,penalties,0,2004
Iowa,puntReturnYards,260,2004
Memphis,interceptions,11,2004
Kansas State,passCompletions,154,2004
Tulane,passesIntercepted,6,2004
Texas,turnovers,19,2004
Kent State,interceptionYards,386,2004
Connecticut,passesIntercepted,10,2004
Duke,totalYards,2697,2004
Bowling Green,passCompletions,313,2004
Virginia,rushingAttempts,550,2004
Kentucky,fourthDownConversions,7,2004
Duke,fourthDowns,16,2004
New Mexico State,puntReturnTDs,0,2004
Utah State,passingTDs,11,2004
Fresno State,passesIntercepted,14,2004
Duke,rushingYards,1034,2004
Michigan,passAttempts,415,2004
Missouri,interceptions,11,2004
Georgia Tech,possessionTime,13738,2004
USC,passingTDs,34,2004
Michigan State,netPassingYards,2692,2004
Fresno State,games,12,2004
BYU,fumblesLost,17,2004
SMU,penalties,0,2004
Mississippi State,games,11,2004
Oklahoma,interceptionYards,120,2004
NC State,puntReturnTDs,3,2004
Marshall,rushingTDs,11,2004
Texas Tech,puntReturnYards,424,2004
Western Michigan,penaltyYards,0,2004
Michigan State,penaltyYards,0,2004
Iowa State,rushingTDs,11,2004
UCF,puntReturns,34,2004
Iowa State,thirdDowns,209,2004
Rice,thirdDownConversions,64,2004
Kansas,passesIntercepted,19,2004
Western Michigan,games,11,2004
East Carolina,fourthDowns,19,2004
USC,puntReturnYards,406,2004
Michigan,firstDowns,250,2004
Iowa State,totalYards,3949,2004
San Diego State,thirdDowns,170,2004
Houston,thirdDownConversions,64,2004
Northern Illinois,fourthDowns,23,2004
Louisville,penalties,0,2004
Pittsburgh,puntReturnTDs,0,2004
Kentucky,games,11,2004
Arizona,totalYards,3178,2004
San José State,passAttempts,263,2004
UAB,totalYards,4297,2004
Minnesota,interceptionYards,72,2004
